,date,mmwr_week,location,distributed,distributed_janssen,distributed_moderna,distributed_pfizer,distributed_unk_manuf,dist_per_100k,distributed_per_100k_12plus,distributed_per_100k_18plus,distributed_per_100k_65plus,administered,administered_12plus,administered_18plus,administered_65plus,administered_janssen,administered_moderna,administered_pfizer,administered_unk_manuf,administered_fed_ltc,administered_fed_ltc_residents,administered_fed_ltc_staff,administered_fed_ltc_unk,administered_fed_ltc_dose1,administered_fed_ltc_dose1_1,administered_fed_ltc_dose1_2,administered_fed_ltc_dose1_3,admin_per_100k,admin_per_100k_12plus,admin_per_100k_18plus,admin_per_100k_65plus,recip_administered,administered_dose1_recip,administered_dose1_pop_pct,administered_dose1_recip_1,administered_dose1_recip_2,administered_dose1_recip_3,administered_dose1_recip_4,administered_dose1_recip_5,administered_dose1_recip_6,series_complete_yes,series_complete_pop_pct,series_complete_12plus,series_complete_12pluspop,series_complete_18plus,series_complete_18pluspop,series_complete_65plus,series_complete_65pluspop,series_complete_janssen,series_complete_moderna,series_complete_pfizer,series_complete_unk_manuf,series_complete_janssen_12plus,series_complete_moderna_12plus,series_complete_pfizer_12plus,series_complete_unk_manuf_1,series_complete_janssen_18plus,series_complete_moderna_18plus,series_complete_pfizer_18plus,series_complete_unk_manuf_2,series_complete_janssen_65plus,series_complete_moderna_65plus,series_complete_pfizer_65plus,series_complete_unk_manuf_3,series_complete_fedltc,series_complete_fedltc_1,series_complete_fedltc_staff,series_complete_fedltc_unknown
12951,2021-07-01T00:00:00.000,26,NY,23992415,1253900,9873780,12864735,0,123332,143040,155540,727893,21851024,21849369,20873295,5370845,948791,8743524,12153595,5114,432576,207704,151441,73431,258379,117363,87471,53545,112324,130263,135319,162943,21783019,11699728,60.1,11698466,69.7,11153623,72.3,2826597,85.8,10541495,54.2,10541000,62.8,10107817,65.5,2605547,79,897946,4052413,5590046,1090,897844,4052271,5589809,1076,897445,4051165,5158152,1055,157297,1252915,1194781,554,171902,88476,62638,20788
12952,2021-07-01T00:00:00.000,26,MT,1109775,69600,493200,546975,0,103836,120943,132086,537585,941469,941343,906521,321942,38042,422825,480004,598,21389,10569,7190,3630,12528,6073,4250,2205,88088,102588,107895,155952,941207,510906,47.8,510810,55.7,490973,58.4,170198,82.4,458881,42.9,458853,50,444171,52.9,158799,76.9,37001,198083,223587,210,36997,198069,223577,210,36979,198004,208978,210,7845,76772,74068,114,8788,4453,2910,1425
12953,2021-07-01T00:00:00.000,26,MA,9748600,444700,3899280,5404620,0,141438,162024,175977,833690,8858362,8830659,8316346,2067250,290631,3537676,5029845,210,321057,143603,132317,45137,180657,77220,71300,32137,128522,146768,150123,176789,8854484,4860438,70.5,4844016,80.5,4557518,82.3,1125140,96.2,4256952,61.8,4245895,70.6,4016244,72.5,1006761,86.1,291371,1631030,2334491,60,291364,1631022,2323449,60,290209,1625831,2100155,49,64261,458695,483786,19,138812,65537,60052,13223
12954,2021-07-01T00:00:00.000,26,KY,4460495,266500,1955200,2238795,0,99839,117191,128737,594286,4002943,4001900,3851137,1188174,165318,1750279,2086815,531,95427,44003,27976,23448,54607,24052,15960,14595,89598,105143,111150,158304,4024840,2213979,49.6,2213650,58.2,2125497,61.3,645314,86,1947461,43.6,1947414,51.2,1884031,54.4,588714,78.4,161743,812121,973002,595,161723,812111,972986,594,161653,811970,909820,588,33872,268843,285644,355,40523,19691,11902,8930
12955,2021-07-01T00:00:00.000,26,VA,10366165,545400,4056760,5764005,0,121447,141867,155306,762832,9249165,9220223,8691625,2265594,329911,3545234,5371513,2507,216710,110406,80937,25367,119744,58833,44526,16385,108361,126184,130218,166722,9270578,5048162,59.1,5030824,68.8,4737907,71,1208330,88.9,4433088,51.9,4422094,60.5,4190448,62.8,1099264,80.9,325431,1645489,2461412,756,325349,1645327,2450662,756,324023,1640457,2225221,747,61508,524836,512472,448,88245,45720,32864,9661
12956,2021-07-01T00:00:00.000,26,IL,14664715,850700,5791520,8022495,0,115727,135311,148821,717721,13002032,12963180,12246386,3306740,456603,5128657,7406238,10534,426330,164994,114160,147176,276657,94472,66781,115404,102606,119611,124279,161839,13137055,7543744,59.5,7518817,69.4,7077997,71.8,1837788,89.9,5865479,46.3,5851861,54,5568199,56.5,1512450,74,455745,2213583,3192640,3511,455719,2213540,3179091,3511,453428,2207345,2903939,3487,66008,696477,748094,1871,148237,69739,46831,31667
12957,2021-07-01T00:00:00.000,26,OR,5640235,310200,2329180,3000855,0,133727,154621,168306,736246,4576887,4563300,4322573,1241718,173193,1806173,2594814,2707,122286,60024,45373,16889,73166,34704,27046,11416,108515,125098,128987,162087,4601341,2481285,58.8,2473407,67.8,2340704,69.8,661791,86.4,2268409,53.8,2262893,62,2154035,64.3,628157,82,171093,856334,1240426,556,171091,856329,1234918,555,170353,853645,1129497,540,43981,286566,297338,272,49076,25356,18171,5549
12958,2021-07-01T00:00:00.000,26,RP,24600,3800,20800,0,0,137376,160868,176382,810811,25123,25123,25123,3096,1944,23178,1,0,0,0,0,0,0,0,0,0,140297,164289,180132,102044,25341,14179,79.2,14179,92.7,14178,99.9,1689,55.7,13101,73.2,13101,85.7,13101,93.9,1651,54.4,1945,11130,26,0,1945,11130,26,0,1945,11130,26,0,198,1444,9,0,0,0,0,0
12959,2021-07-01T00:00:00.000,26,DD2,4396060,186300,1842400,2366910,450,0,0,0,0,4229739,4227157,4080886,335407,152962,1731550,2344173,1054,0,0,0,0,0,0,0,0,0,0,0,0,4229739,2420375,0,2417890,0,2330169,0,187485,0,1822932,0,1822819,0,1767138,0,137510,0,150041,699342,973548,1,150024,699319,973475,1,149942,699245,917950,1,6064,49520,81926,0,0,0,0,0
12960,2021-07-01T00:00:00.000,26,PA,15679305,1060700,6673720,7944885,0,122476,141490,154212,655116,13914074,13910190,13301631,4337755,536338,5770941,7606349,446,432524,220341,193317,18866,239696,119680,106841,13175,108687,125526,130827,181241,13947480,8048402,62.9,8045604,72.6,7679625,75.5,2426375,99.9,6368540,49.7,6367410,57.5,6128022,60.3,1956197,81.7,539558,2511218,3317430,334,539518,2511095,3316463,334,539252,2509704,3078750,316,74547,926511,954976,163,191796,99789,85777,6230
12961,2021-07-01T00:00:00.000,26,MI,11604190,651800,4879700,6072690,0,116195,135011,147957,657312,9438647,9438302,9004880,2831123,325267,3877274,5234727,1379,293486,140699,86305,66482,179952,81493,51237,47222,94511,109812,114815,160367,9638695,5142970,51.5,5142654,59.8,4902076,62.5,1496076,84.7,4709737,47.2,4709655,54.8,4515509,57.6,1420648,80.5,330637,1862556,2515835,709,330624,1862536,2515787,708,330441,1862058,2322313,697,61100,713418,645671,459,112981,58576,34523,19882
12962,2021-07-01T00:00:00.000,26,CT,4723015,250000,1916760,2556255,0,132472,152064,166430,749395,4414112,4412509,4146910,1156271,173848,1705470,2534261,533,133186,63815,51710,17661,74365,34438,28021,11906,123808,142066,146129,183464,4413251,2392184,67.1,2390947,77,2246282,79.2,599049,95.1,2167566,60.8,2167125,69.8,2050864,72.3,560859,89,173621,808399,1185380,166,173548,808196,1185215,166,173481,808042,1069204,137,17809,221790,321222,38,58364,28975,23413,5976
12963,2021-07-01T00:00:00.000,26,KS,3078755,173500,1351300,1553955,0,105679,125576,139117,647495,2491712,2491591,2397631,782295,82766,1094261,1313970,715,90034,45978,28041,16015,50667,24656,16800,9211,85528,101627,108340,164525,2597344,1434799,49.2,1434681,58.5,1375094,62.1,436505,91.8,1224715,42,1224692,50,1183618,53.5,376488,79.2,82543,515069,626842,261,82536,515062,626833,261,82476,514879,586008,255,14498,183261,178589,140,38947,20974,11130,6843
12964,2021-07-01T00:00:00.000,26,FL,24925505,1694500,10078840,13152165,0,116053,133320,144514,554228,21113090,21104930,20419973,7861376,1012101,8484817,11567478,48694,405108,208828,119103,77177,229758,117506,67598,44654,98302,112885,118392,174801,20827069,11546951,53.8,11539514,61.7,11141863,64.6,4042045,89.9,9868893,45.9,9867471,52.8,9591250,55.6,3528170,78.5,995807,3756698,5100619,15769,995112,3756106,5100484,15769,994645,3755671,4825192,15742,176687,1746449,1594256,10778,173726,89576,50573,33577
12965,2021-07-01T00:00:00.000,26,IH2,1755665,74700,923000,752115,5850,84293,0,0,0,1445304,1444822,1362685,275983,25691,772271,647342,0,0,0,0,0,0,0,0,0,69392,0,0,0,1445304,802206,38.5,801880,0,753921,0,149770,0,660672,31.7,660534,0,626417,0,125834,0,25497,342481,292694,0,25483,342411,292640,0,25458,342226,258733,0,2655,71869,51310,0,0,0,0,0
12966,2021-07-01T00:00:00.000,26,MS,2660935,164600,1178720,1317615,0,89409,105533,116832,546738,1913415,1913326,1873730,681050,56388,883459,972600,968,53846,26172,12733,14941,31550,14354,7588,9608,64292,75883,82269,139934,1918925,1079390,36.3,1079306,42.8,1054106,46.3,372089,76.5,888154,29.8,888130,35.2,873198,38.3,328211,67.4,55517,400258,432337,42,55510,400251,432327,42,55468,400113,417575,42,14200,173468,140529,14,22178,11644,5090,5444
12967,2021-07-01T00:00:00.000,26,OH,12400915,655500,5193220,6552195,0,106090,124000,136108,606011,10703193,10702959,10254202,3341824,430233,4385839,5874038,13083,368383,170176,118314,79893,217149,94619,68734,53796,91566,107022,112546,163309,10577533,5642147,48.3,5641896,56.4,5398274,59.2,1712990,83.7,5238887,44.8,5238827,52.4,5038167,55.3,1633923,79.8,415054,2051627,2768213,3993,415037,2051618,2768179,3993,414896,2051310,2568018,3943,77866,748060,805913,2084,148155,73519,48356,26280
12968,2021-07-02T00:00:00.000,26,BP2,204080,10600,85660,106470,1350,0,0,0,0,195101,195100,195100,6358,8456,80374,106271,0,0,0,0,0,0,0,0,0,0,0,0,0,195101,105978,0,105977,0,105977,0,3332,0,96507,0,96507,0,96507,0,3095,0,8409,37949,50149,0,8409,37949,50149,0,8409,37949,50149,0,108,1510,1477,0,0,0,0,0
12969,2021-07-02T00:00:00.000,26,IN,6695760,427500,2675580,3592680,0,99458,117366,129656,616698,5613040,5612764,5379238,1768244,197027,2211173,3187790,17050,142469,91275,37052,14142,80693,49972,21360,9361,83376,98383,104163,162860,5584260,3011474,44.7,3011216,52.8,2880232,55.8,894928,82.4,2700172,40.1,2700081,47.3,2602466,50.4,859986,79.2,193572,1034089,1466938,5573,193556,1034078,1466874,5573,193438,1033898,1369578,5552,23772,428222,405025,2967,61513,41034,15590,4889
12970,2021-07-02T00:00:00.000,26,MI,11609010,651800,4884520,6072690,0,116243,135067,148019,657585,9453792,9453446,9016868,2832973,326022,3882058,5244332,1380,293577,140725,86307,66545,180042,81519,51238,47285,94662,109988,114968,160472,9654183,5149074,51.6,5148758,59.9,4907046,62.6,1496887,84.8,4719220,47.3,4719137,54.9,4523029,57.7,1421796,80.5,331402,1865649,2521454,715,331389,1865629,2521405,714,331206,1865150,2325970,703,61229,713977,646127,463,113072,58602,34525,19945
12971,2021-07-02T00:00:00.000,26,WY,516865,34000,249060,233805,0,89306,105328,116143,521144,424025,424005,411464,144953,16929,201747,205121,228,6777,1398,692,4687,3635,637,347,2651,73265,86404,92459,146153,415754,228162,39.4,228140,46.5,220784,49.6,76585,77.2,200184,34.6,200179,40.8,195146,43.9,71349,71.9,15864,90490,93776,54,15863,90490,93772,54,15858,90474,88760,54,2631,36967,31727,24,3115,752,341,2022
12972,2021-07-02T00:00:00.000,26,CO,7037655,340300,2893880,3803475,0,122208,142576,156420,835417,6212022,6192494,5845761,1414519,221256,2588893,3398641,3232,130071,54900,42982,32189,77981,31782,25731,20468,107871,125454,129928,167913,6190506,3345721,58.1,3334130,67.5,3141982,69.8,736798,87.5,2997883,52.1,2990062,60.6,2835491,63,669665,79.5,217885,1208324,1570673,1001,217865,1208312,1562884,1001,216812,1204831,1412861,987,20002,331652,317691,320,51642,22713,17061,11868
12973,2021-07-02T00:00:00.000,26,MN,6530930,349300,2615860,3565770,0,115804,136685,150605,709589,5893800,5874670,5548548,1578957,261591,2310617,3321045,547,176618,73534,70378,32706,107655,43372,41566,22717,104507,122950,127951,171555,5925322,3222792,57.1,3211826,67.2,3037357,70,842145,91.5,2937639,52.1,2929715,61.3,2778756,64.1,792237,86.1,262868,1092751,1581840,180,262850,1092739,1573946,180,262385,1090740,1425460,171,44857,335053,412284,43,68404,29844,28562,9998
12974,2021-07-02T00:00:00.000,26,UT,3225880,172400,1375700,1677780,0,100621,124443,141811,881696,2857013,2856483,2679856,606754,123836,1162816,1570361,0,55357,20620,19016,15721,33249,12403,11350,9496,89116,110193,117808,165838,2832411,1566408,48.9,1566011,60.4,1463694,64.3,320878,87.7,1201159,37.5,1201015,46.3,1129085,49.6,224938,61.5,119522,456999,624636,2,119493,456980,624540,2,119259,456765,553059,2,13291,98823,112824,0,21852,8070,7604,6178
12975,2021-07-02T00:00:00.000,26,VI,78810,900,23700,54210,0,75287,88159,96660,444325,78329,78258,76176,23904,970,24118,53241,0,100,0,0,100,97,0,0,97,74827,87542,93430,134769,75686,41256,39.4,41203,46.1,39998,49.1,12742,71.8,35209,33.6,35188,39.4,34359,42.1,11385,64.2,957,10900,23350,2,955,10894,23337,2,953,10885,22519,2,332,4577,6474,2,3,0,0,3
12976,2021-07-02T00:00:00.000,26,VA2,6245680,522400,2988600,2734680,0,0,0,0,0,5361988,5361832,5360520,2845770,171253,2776838,2413893,4,0,0,0,0,0,0,0,0,0,0,0,0,5361988,2834392,0,2834300,0,2833461,0,1479062,0,2693595,0,2693524,0,2693035,0,1423852,0,170691,1348134,1174769,1,170684,1348113,1174726,1,170665,1348086,1174283,1,58809,787184,577858,1,0,0,0,0
12977,2021-07-02T00:00:00.000,26,OH,12406055,655500,5198360,6552195,0,106134,124052,136164,606262,10724546,10724309,10270695,3344526,431268,4392005,5888066,13207,368491,170199,118349,79943,217232,94634,68752,53846,91748,107236,112728,163441,10598720,5650814,48.3,5650560,56.5,5405135,59.3,1713963,83.8,5251333,44.9,5251272,52.5,5047624,55.4,1635398,79.9,416024,2055083,2776201,4025,416007,2055074,2776166,4025,415858,2054765,2573027,3974,78007,748726,806571,2094,148221,73527,48373,26321
12978,2021-07-02T00:00:00.000,26,GA,11205775,599200,4754820,5851755,0,105541,124673,138112,738702,8446608,8444821,8130413,2378356,221230,3587586,4637011,781,122667,71095,38834,12738,70218,39269,22029,8920,79554,93956,100208,156785,8452520,4613813,43.5,4612162,51.3,4415118,54.4,1229829,81.1,3894171,36.7,3893878,43.3,3774102,46.5,1077893,71.1,218345,1617165,2058197,464,218255,1617121,2058038,464,218053,1616668,1938942,439,27138,598431,452123,201,51806,31332,16524,3950
12979,2021-07-02T00:00:00.000,26,FL,24959065,1694500,10112400,13152165,0,116209,133499,144709,554974,21167740,21159571,20466641,7868779,1016716,8497416,11604288,49320,405161,208853,119106,77202,229788,117510,67599,44679,98557,113177,118662,174965,20881140,11573065,53.9,11565619,61.9,11164051,64.7,4044855,89.9,9899538,46.1,9898114,52.9,9618027,55.8,3532245,78.5,1000346,3763607,5119608,15977,999650,3763014,5119473,15977,999178,3762571,4840328,15950,177015,1747978,1596360,10892,173774,89597,50575,33602
12980,2021-07-02T00:00:00.000,26,PR,4171930,190000,1815480,2166450,0,130630,146471,159175,768413,3696592,3695480,3481652,1013395,102507,1601160,1992600,325,74370,11438,10934,51998,53126,7926,7448,37752,115747,129744,132839,186654,3723473,2059694,64.5,2058766,72.3,1933241,73.8,546539,99.9,1759288,55.1,1759064,61.8,1667996,63.6,487425,89.8,102307,731446,925506,29,102269,731407,925359,29,102177,731184,834606,29,17822,248962,220638,3,21205,3497,3481,14227
12981,2021-07-02T00:00:00.000,26,AZ,8129700,431000,3385300,4313400,0,111691,130996,144182,621236,6781580,6780783,6461622,2117454,236945,2885500,3652760,6375,126412,61005,41386,24021,77120,34447,24255,18418,93170,109261,114599,161807,6661668,3683827,50.6,3683096,59.3,3504862,62.2,1110564,84.9,3147844,43.2,3147522,50.7,3014519,53.5,960139,73.4,228452,1278410,1638890,2092,228223,1278391,1638816,2092,228114,1278018,1506309,2078,40452,475162,443310,1215,48792,26251,16878,5663
12982,2021-07-02T00:00:00.000,26,NC,11696770,646500,4833280,6216990,0,111524,130174,142864,667969,9310262,9296654,8890700,2801566,346024,3710015,5253785,438,227853,112454,73152,42247,136268,63596,42825,29847,88770,103463,108590,159989,9218542,5121651,48.8,5113097,56.9,4880088,59.6,1457817,83.3,4403961,42,4398910,49,4229785,51.7,1334290,76.2,339419,1677596,2386903,43,339398,1677504,2381965,43,338200,1674995,2216547,43,40002,644865,649396,27,90437,47838,29589,13010
12983,2021-07-02T00:00:00.000,26,OK,4019870,222300,1766840,2030730,0,101590,120890,133785,632919,3280969,3280787,3168415,1004928,96935,1460630,1723332,72,65066,31211,16119,17736,39127,17980,10836,10311,82916,98664,105447,158223,3228090,1780468,45,1780308,53.5,1715165,57.1,534692,84.2,1526344,38.6,1526298,45.9,1480507,49.3,475816,74.9,95470,656237,774600,37,95461,656222,774578,37,95414,656045,729014,34,16438,244437,214929,12,25573,13007,5121,7445
12984,2021-07-02T00:00:00.000,26,MO,6132555,311400,2520000,3301155,0,99921,117129,128650,577433,5132864,5132542,4936112,1636962,170403,1953645,3008366,450,158607,85607,49873,23127,92964,48288,29083,15593,83632,98029,103551,154134,5037446,2767289,45.1,2766965,52.8,2657221,55.7,853949,80.4,2407720,39.2,2407675,46,2328042,48.8,776185,73.1,170897,895073,1341659,91,170882,895064,1341638,91,170746,894837,1262375,84,32488,355669,387986,42,65313,36948,20629,7736
12985,2021-07-02T00:00:00.000,26,IL,14675475,850700,5802280,8022495,0,115812,135410,148930,718248,13031684,12992140,12268683,3309654,457987,5136384,7426652,10661,426441,165055,114210,147176,276714,94507,66803,115404,102840,119878,124505,161981,13166750,7557986,59.6,7532714,69.5,7088793,71.9,1839027,90,5880189,46.4,5866239,54.1,5579114,56.6,1513868,74.1,457078,2217100,3202454,3557,457052,2217057,3188573,3557,454750,2210822,2910011,3531,66154,697049,748775,1890,148300,69771,46862,31667
12986,2021-07-02T00:00:00.000,26,WA,9406775,495000,3811940,5099835,0,123531,144699,158048,777597,8607806,8607012,8135658,2110597,351368,3438619,4812507,5312,164922,71644,53343,39935,99832,42060,32395,25377,113039,132397,136692,174469,8602144,4683232,61.5,4682497,72,4421366,74.3,1102317,91.1,4175056,54.8,4174862,64.2,3969491,66.7,1035511,85.6,348479,1611201,2213752,1624,348461,1611154,2213623,1624,348276,1610641,2008970,1604,52502,474460,507594,955,64206,28984,20529,14693
12987,2021-07-02T00:00:00.000,26,NM,2368075,138500,1035200,1194375,0,112936,132485,146088,627129,2391357,2391136,2260227,653887,82681,1050223,1254772,3681,39746,11906,12160,15680,23961,6414,6648,10899,114046,133775,139435,173166,2415985,1323553,63.1,1323349,74,1245658,76.8,354196,93.8,1149880,54.8,1149818,64.3,1090884,67.3,319711,84.7,81277,476816,590693,1094,81266,476799,590659,1094,81155,476496,532142,1091,17536,148715,152839,621,15482,5252,5320,4910
12988,2021-07-02T00:00:00.000,26,NY,24009955,1253900,9891320,12864735,0,123422,143145,155653,728425,21874939,21873279,20892359,5373831,950623,8751395,12167799,5122,432825,207838,151556,73431,258515,117429,87541,53545,112447,130406,135442,163034,21807817,11710355,60.2,11709091,69.8,11162105,72.4,2827682,85.8,10557016,54.3,10556519,62.9,10120567,65.6,2607549,79.1,899772,4058015,5598135,1094,899670,4057873,5597896,1080,899271,4056765,5163472,1059,157514,1254015,1195465,555,172018,88547,62683,20788
12989,2021-07-02T00:00:00.000,26,OR,5642315,310200,2331260,3000855,0,133776,154679,168368,736518,4585492,4571699,4329305,1242533,173866,1808620,2600284,2722,122347,60033,45425,16889,73192,34710,27066,11416,108719,125329,129188,162194,4609803,2484831,58.9,2476871,67.9,2343617,69.9,662136,86.4,2273919,53.9,2268287,62.2,2158317,64.4,628662,82.1,171758,857872,1243728,561,171756,857867,1238104,560,171006,855163,1131603,545,44056,286787,297546,273,49111,25359,18203,5549
12990,2021-07-02T00:00:00.000,26,US,382636520,21434300,158201760,203000460,0,115253,134947,148160,699562,328809470,328464390,312895142,90517400,12510528,134263339,181776100,259503,7892995,3676391,2706556,1510048,4655709,2063327,1557371,1035011,99040,115842,121155,165490,328809470,181650678,54.7,181429637,64,172549399,66.8,48259211,88.2,156255896,47.1,156129152,55.1,149404857,57.9,42889958,78.4,12352133,61148426,82684230,71107,12349570,61144871,82563639,71072,12277265,60829716,76227460,70415,2008345,20507648,20342909,31057,3195147,1583620,1128408,483119
12991,2021-07-02T00:00:00.000,26,GU,215770,19500,74200,122070,0,130164,152421,167116,768220,189744,189730,175339,29027,4479,70205,115060,0,1,0,0,1,1,0,0,1,114464,134026,135802,103347,189946,102185,61.6,102175,72.2,94005,72.8,15093,53.7,90799,54.8,90795,64.1,84598,65.5,14053,50,4435,32798,53566,0,4435,32797,53563,0,4434,32789,47375,0,308,6017,7728,0,0,0,0,0
12992,2021-07-02T00:00:00.000,26,LTC,64697985,2474700,19066080,43157205,0,0,0,0,0,7892995,0,0,0,22971,2001118,5861689,7217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12993,2021-07-02T00:00:00.000,26,CA,49204705,2615800,20094840,26494065,0,124530,146241,160707,842818,42878843,42753116,40336554,9790940,1562259,17386294,23923319,6971,842776,391923,369345,81508,476092,216638,205013,54441,108520,127066,131743,167707,42878174,24359976,61.7,24282276,72.2,22907313,74.8,5454921,93.4,19803063,50.1,19755279,58.7,18709095,61.1,4400712,75.4,1548908,7681924,10570160,2071,1548609,7681522,10523081,2067,1541820,7657545,9507773,1957,156749,2255293,1987901,769,360459,171668,161550,27241
12994,2021-07-02T00:00:00.000,26,AK,831665,59300,358380,413985,0,113686,136590,150784,908050,667278,665386,630901,141101,25912,281509,359686,171,6637,2076,1358,3203,4287,1383,942,1962,91215,109281,114384,154061,662573,362684,49.6,361509,59.4,341917,62,74872,81.7,318366,43.5,317649,52.2,302619,54.9,70413,76.9,24036,130355,163937,38,24034,130353,163224,38,23915,129994,148675,35,2401,39790,28203,19,2310,672,406,1232
12995,2021-07-02T00:00:00.000,26,AS,54030,600,15600,37830,0,97021,113611,124565,572594,47031,47026,44186,4935,353,11693,34985,0,0,0,0,0,0,0,0,0,84453,98883,101870,52300,47287,26059,46.8,26055,54.8,24158,55.7,2638,28,21448,38.5,21447,45.1,20505,47.3,2391,25.3,360,5335,15753,0,360,5334,15753,0,359,5322,14824,0,17,968,1406,0,0,0,0,0
12996,2021-07-02T00:00:00.000,26,NV,3083170,184300,1238640,1660230,0,100098,117597,129137,621642,2790009,2789972,2682270,767816,124614,1094837,1570545,13,73761,16635,14273,42853,49875,9121,7959,32795,90580,106414,112346,154810,2758461,1537439,49.9,1537357,58.6,1473298,61.7,406702,82,1298818,42.2,1298787,49.5,1257474,52.7,362859,73.2,122546,499087,677172,13,122544,499084,677146,13,122509,499010,635942,13,20982,172923,168947,7,23829,7387,6251,10191
12997,2021-07-02T00:00:00.000,26,WV,1896025,110200,860160,925665,0,105796,121709,132350,516613,1423995,1423102,1365072,526819,34439,656506,732740,310,25976,4,2,25970,13390,4,1,13385,79457,91351,95288,143543,1422071,785285,43.8,784682,50.4,750616,52.4,280195,76.3,670032,37.4,669756,43,646257,45.1,253544,69.1,35475,299997,334358,202,35462,299915,334177,202,35425,299716,310928,188,5756,129963,117734,91,12376,4,1,12371
12998,2021-07-02T00:00:00.000,26,MH,51300,10800,40500,0,0,87823,102839,112755,518339,33077,33050,32994,1936,931,32146,0,0,0,0,0,0,0,0,0,0,56626,66254,72519,19561,33134,18209,31.2,18190,36.5,18148,39.9,1071,10.8,15753,27,15745,31.6,15724,34.6,906,9.2,930,14812,11,0,930,14804,11,0,928,14787,9,0,41,865,0,0,0,0,0,0
12999,2021-07-02T00:00:00.000,26,SC,5302645,313300,2300880,2688465,0,102990,119970,131334,565903,4206279,4198536,4066201,1490704,148652,1702815,2353726,1086,107043,55903,33506,17634,62931,31229,19319,12383,81696,94990,100710,159089,4188497,2288019,44.4,2283168,51.7,2206442,54.6,794407,84.8,2001122,38.9,1998300,45.2,1941454,48.1,713720,76.2,145931,764961,1090009,221,145890,764877,1087312,221,145392,763186,1032655,221,24627,304547,384395,151,43855,24139,13928,5788
13000,2021-07-02T00:00:00.000,26,WI,6119845,318700,2615820,3185325,0,105108,122402,134330,601611,5928371,5928022,5660289,1829003,236502,2443750,3247467,652,182338,85955,59599,36784,115864,50721,36158,28985,101819,118565,124243,179800,5887059,3133384,53.8,3132949,62.7,2983328,65.5,917276,90.2,2891827,49.7,2891689,57.8,2776688,60.9,884598,87,228819,1143550,1519167,291,228803,1143537,1519058,291,228680,1143299,1404425,284,24343,430390,429742,123,65827,34730,23238,7859
13001,2021-07-02T00:00:00.000,26,DC,1062055,54400,423240,584415,0,150486,174178,183880,1215960,867245,867168,846013,169614,27896,342308,496658,383,9009,4253,3897,859,5403,2354,2352,697,122883,142216,146475,194193,779958,433940,61.5,433852,71.2,419668,72.7,74544,85.3,370231,52.5,370192,60.7,361397,62.6,66479,76.1,31239,141022,197779,191,31237,141017,197747,191,31220,140976,189019,182,2208,37503,26744,24,3498,1836,1501,161
13002,2021-07-02T00:00:00.000,26,MT,1111495,69600,494920,546975,0,103997,121131,132291,538419,943623,943496,908135,322242,38252,423468,481267,636,21389,10569,7190,3630,12528,6073,4250,2205,88290,102822,108087,156097,943297,511872,47.9,511775,55.8,491770,58.5,170327,82.5,460119,43.1,460091,50.1,445063,53,158947,77,37195,198380,224321,223,37191,198366,224311,223,37173,198301,209366,223,7872,76839,74112,124,8788,4453,2910,1425
