date,changecolor,cases_avg_per_100k,segmentname
2020-06-02,#AB5A68,3.928181818181819,To Republican
2020-06-03,#030D97,7.840830860534121,Stayed Democrat
2020-06-03,#11A3D6,4.373461538461539,To Democrat
2020-06-03,#556B2F,1.22,To other
2020-06-03,#970D03,6.064086021505383,Stayed Republican
2020-06-03,#AB5A68,4.1054545454545455,To Republican
2020-06-04,#030D97,7.880890207715132,Stayed Democrat
2020-06-04,#11A3D6,4.049807692307692,To Democrat
2020-06-04,#556B2F,4.38,To other
2020-06-04,#970D03,6.182640382317801,Stayed Republican
2020-06-04,#AB5A68,3.5518181818181827,To Republican
2020-06-05,#030D97,7.839525222551936,Stayed Democrat
2020-06-05,#11A3D6,4.129423076923077,To Democrat
2020-06-05,#556B2F,4.38,To other
2020-06-05,#970D03,6.372183770883055,Stayed Republican
2020-06-05,#AB5A68,3.4936363636363637,To Republican
2020-06-06,#030D97,7.997359050445108,Stayed Democrat
2020-06-06,#11A3D6,4.149423076923076,To Democrat
2020-06-06,#556B2F,5.6,To other
2020-06-06,#970D03,6.273126491646773,Stayed Republican
2020-06-06,#AB5A68,3.105454545454546,To Republican
2020-06-07,#030D97,7.8985756676557894,Stayed Democrat
2020-06-07,#11A3D6,4.114807692307693,To Democrat
2020-06-07,#556B2F,7.12,To other
2020-06-07,#970D03,5.964069212410505,Stayed Republican
2020-06-07,#AB5A68,3.816363636363636,To Republican
2020-06-08,#030D97,7.776142433234417,Stayed Democrat
2020-06-08,#11A3D6,4.02096153846154,To Democrat
2020-06-08,#556B2F,7.73,To other
2020-06-08,#970D03,5.903532219570412,Stayed Republican
2020-06-08,#AB5A68,3.7363636363636363,To Republican
2020-06-09,#030D97,7.757774480712166,Stayed Democrat
2020-06-09,#11A3D6,4.1055769230769235,To Democrat
2020-06-09,#556B2F,8.04,To other
2020-06-09,#970D03,5.656551312649171,Stayed Republican
2020-06-09,#AB5A68,4.169090909090909,To Republican
2020-06-10,#030D97,7.754599406528186,Stayed Democrat
2020-06-10,#11A3D6,4.197307692307692,To Democrat
2020-06-10,#556B2F,8.96,To other
2020-06-10,#970D03,5.7800715990453435,Stayed Republican
2020-06-10,#AB5A68,4.611818181818181,To Republican
2020-06-11,#030D97,7.669228486646883,Stayed Democrat
2020-06-11,#11A3D6,4.391346153846156,To Democrat
2020-06-11,#556B2F,7.02,To other
2020-06-11,#970D03,5.840274463007159,Stayed Republican
2020-06-11,#AB5A68,5.213636363636364,To Republican
2020-06-12,#030D97,7.610148367952515,Stayed Democrat
2020-06-12,#11A3D6,4.495,To Democrat
2020-06-12,#556B2F,6.45,To other
2020-06-12,#970D03,5.813647199046489,Stayed Republican
2020-06-12,#AB5A68,5.329999999999999,To Republican
2020-06-13,#030D97,7.418249258160228,Stayed Democrat
2020-06-13,#11A3D6,4.502692307692308,To Democrat
2020-06-13,#556B2F,5.67,To other
2020-06-13,#970D03,6.089511323003578,Stayed Republican
2020-06-13,#AB5A68,5.557272727272727,To Republican
2020-06-14,#030D97,7.3344807121661795,Stayed Democrat
2020-06-14,#11A3D6,4.5825,To Democrat
2020-06-14,#556B2F,4.27,To other
2020-06-14,#970D03,6.117794994040524,Stayed Republican
2020-06-14,#AB5A68,5.922727272727272,To Republican
2020-06-15,#030D97,7.315133531157268,Stayed Democrat
2020-06-15,#11A3D6,4.853076923076923,To Democrat
2020-06-15,#556B2F,3.84,To other
2020-06-15,#970D03,6.279320619785456,Stayed Republican
2020-06-15,#AB5A68,6.6827272727272735,To Republican
2020-06-16,#030D97,7.410059347181005,Stayed Democrat
2020-06-16,#11A3D6,5.0171153846153835,To Democrat
2020-06-16,#556B2F,3.23,To other
2020-06-16,#970D03,6.543933253873656,Stayed Republican
2020-06-16,#AB5A68,6.794545454545454,To Republican
2020-06-17,#030D97,7.5,Stayed Democrat
2020-06-17,#11A3D6,5.371730769230769,To Democrat
2020-06-17,#556B2F,2.44,To other
2020-06-17,#970D03,6.609356376638859,Stayed Republican
2020-06-17,#AB5A68,6.439999999999999,To Republican
2020-06-18,#030D97,7.410029673590501,Stayed Democrat
2020-06-18,#11A3D6,5.724230769230771,To Democrat
2020-06-18,#556B2F,1.31,To other
2020-06-18,#970D03,6.747273809523813,Stayed Republican
2020-06-18,#AB5A68,8.349090909090911,To Republican
2020-06-19,#030D97,7.6230860534124645,Stayed Democrat
2020-06-19,#11A3D6,6.018461538461539,To Democrat
2020-06-19,#556B2F,1.31,To other
2020-06-19,#970D03,7.0219262782401906,Stayed Republican
2020-06-19,#AB5A68,11.168181818181818,To Republican
2020-06-20,#030D97,7.9407715133531225,Stayed Democrat
2020-06-20,#11A3D6,6.388461538461538,To Democrat
2020-06-20,#556B2F,0.96,To other
2020-06-20,#970D03,6.954358669833729,Stayed Republican
2020-06-20,#AB5A68,12.655454545454548,To Republican
2020-06-21,#030D97,8.188249258160235,Stayed Democrat
2020-06-21,#11A3D6,6.755576923076926,To Democrat
2020-06-21,#556B2F,1.48,To other
2020-06-21,#970D03,7.072648456057011,Stayed Republican
2020-06-21,#AB5A68,13.101818181818182,To Republican
2020-06-22,#030D97,8.667299703264087,Stayed Democrat
2020-06-22,#11A3D6,7.333653846153846,To Democrat
2020-06-22,#556B2F,1.57,To other
2020-06-22,#970D03,7.269916963226572,Stayed Republican
2020-06-22,#AB5A68,12.640909090909092,To Republican
2020-06-23,#030D97,9.225163204747767,Stayed Democrat
2020-06-23,#11A3D6,7.686730769230772,To Democrat
2020-06-23,#556B2F,1.57,To other
2020-06-23,#970D03,7.605088967971529,Stayed Republican
2020-06-23,#AB5A68,14.114545454545453,To Republican
2020-06-24,#030D97,9.814599406528192,Stayed Democrat
2020-06-24,#11A3D6,8.221153846153848,To Democrat
2020-06-24,#556B2F,2.27,To other
2020-06-24,#970D03,8.01574139976276,Stayed Republican
2020-06-24,#AB5A68,15.494545454545454,To Republican
2020-06-25,#030D97,10.467181008902077,Stayed Democrat
2020-06-25,#11A3D6,8.448076923076924,To Democrat
2020-06-25,#556B2F,2.18,To other
2020-06-25,#970D03,8.323843416370103,Stayed Republican
2020-06-25,#AB5A68,13.378181818181817,To Republican
2020-06-26,#030D97,10.962581602373893,Stayed Democrat
2020-06-26,#11A3D6,9.075,To Democrat
2020-06-26,#556B2F,1.92,To other
2020-06-26,#970D03,8.596144721233681,Stayed Republican
2020-06-26,#AB5A68,12.38090909090909,To Republican
2020-06-27,#030D97,11.080504451038571,Stayed Democrat
2020-06-27,#11A3D6,9.631153846153847,To Democrat
2020-06-27,#556B2F,1.92,To other
2020-06-27,#970D03,8.985266903914592,Stayed Republican
2020-06-27,#AB5A68,12.282727272727273,To Republican
2020-06-28,#030D97,11.28887240356083,Stayed Democrat
2020-06-28,#11A3D6,10.289423076923073,To Democrat
2020-06-28,#556B2F,1.4,To other
2020-06-28,#970D03,9.347069988137608,Stayed Republican
2020-06-28,#AB5A68,12.664545454545454,To Republican
2020-06-29,#030D97,11.42406528189911,Stayed Democrat
2020-06-29,#11A3D6,10.18826923076923,To Democrat
2020-06-29,#556B2F,1.48,To other
2020-06-29,#970D03,9.639644128113881,Stayed Republican
2020-06-29,#AB5A68,13.450909090909091,To Republican
2020-06-30,#030D97,11.977685459940654,Stayed Democrat
2020-06-30,#11A3D6,10.76096153846154,To Democrat
2020-06-30,#556B2F,1.48,To other
2020-06-30,#970D03,10.067674970344028,Stayed Republican
2020-06-30,#AB5A68,14.407272727272726,To Republican
2020-07-01,#030D97,12.295905044510391,Stayed Democrat
2020-07-01,#11A3D6,10.919230769230767,To Democrat
2020-07-01,#556B2F,0.87,To other
2020-07-01,#970D03,10.544258600237253,Stayed Republican
2020-07-01,#AB5A68,16.117272727272727,To Republican
2020-07-02,#030D97,12.782047477744813,Stayed Democrat
2020-07-02,#11A3D6,11.36519230769231,To Democrat
2020-07-02,#556B2F,1.57,To other
2020-07-02,#970D03,11.003831553973914,Stayed Republican
2020-07-02,#AB5A68,19.020000000000003,To Republican
2020-07-03,#030D97,13.270415430267054,Stayed Democrat
2020-07-03,#11A3D6,11.430192307692307,To Democrat
2020-07-03,#556B2F,1.83,To other
2020-07-03,#970D03,11.391067615658365,Stayed Republican
2020-07-03,#AB5A68,18.063636363636363,To Republican
2020-07-04,#030D97,13.668872403560837,Stayed Democrat
2020-07-04,#11A3D6,11.076153846153845,To Democrat
2020-07-04,#556B2F,1.92,To other
2020-07-04,#970D03,11.652467378410426,Stayed Republican
2020-07-04,#AB5A68,22.07181818181818,To Republican
2020-07-05,#030D97,14.254777448071227,Stayed Democrat
2020-07-05,#11A3D6,10.753653846153846,To Democrat
2020-07-05,#556B2F,2.36,To other
2020-07-05,#970D03,11.864246737841043,Stayed Republican
2020-07-05,#AB5A68,20.16454545454545,To Republican
2020-07-06,#030D97,14.31991097922849,Stayed Democrat
2020-07-06,#11A3D6,11.28423076923077,To Democrat
2020-07-06,#556B2F,2.01,To other
2020-07-06,#970D03,12.14398576512456,Stayed Republican
2020-07-06,#AB5A68,20.351818181818178,To Republican
2020-07-07,#030D97,14.127270029673591,Stayed Democrat
2020-07-07,#11A3D6,11.08884615384615,To Democrat
2020-07-07,#556B2F,2.09,To other
2020-07-07,#970D03,12.565966785290636,Stayed Republican
2020-07-07,#AB5A68,19.921818181818182,To Republican
2020-07-08,#030D97,14.250534124629086,Stayed Democrat
2020-07-08,#11A3D6,11.26384615384615,To Democrat
2020-07-08,#556B2F,2.09,To other
2020-07-08,#970D03,12.86464454976303,Stayed Republican
2020-07-08,#AB5A68,23.05909090909091,To Republican
2020-07-09,#030D97,14.621661721068252,Stayed Democrat
2020-07-09,#11A3D6,11.515384615384619,To Democrat
2020-07-09,#556B2F,2.27,To other
2020-07-09,#970D03,13.319099526066333,Stayed Republican
2020-07-09,#AB5A68,26.09909090909091,To Republican
2020-07-10,#030D97,14.910593471810087,Stayed Democrat
2020-07-10,#11A3D6,11.69115384615385,To Democrat
2020-07-10,#556B2F,2.01,To other
2020-07-10,#970D03,14.069136094674557,Stayed Republican
2020-07-10,#AB5A68,34.349999999999994,To Republican
2020-07-11,#030D97,15.19323442136499,Stayed Democrat
2020-07-11,#11A3D6,12.530000000000003,To Democrat
2020-07-11,#556B2F,2.36,To other
2020-07-11,#970D03,14.80755029585799,Stayed Republican
2020-07-11,#AB5A68,32.99818181818181,To Republican
2020-07-12,#030D97,15.454569732937674,Stayed Democrat
2020-07-12,#11A3D6,12.972884615384618,To Democrat
2020-07-12,#556B2F,2.53,To other
2020-07-12,#970D03,15.209313609467449,Stayed Republican
2020-07-12,#AB5A68,38.43090909090909,To Republican
2020-07-13,#030D97,16.088011869436215,Stayed Democrat
2020-07-13,#11A3D6,12.942884615384619,To Democrat
2020-07-13,#556B2F,2.53,To other
2020-07-13,#970D03,15.771940828402359,Stayed Republican
2020-07-13,#AB5A68,41.03545454545454,To Republican
2020-07-14,#030D97,16.602967359050446,Stayed Democrat
2020-07-14,#11A3D6,13.36942307692308,To Democrat
2020-07-14,#556B2F,2.7,To other
2020-07-14,#970D03,16.21566863905326,Stayed Republican
2020-07-14,#AB5A68,43.52272727272727,To Republican
2020-07-15,#030D97,17.37872403560832,Stayed Democrat
2020-07-15,#11A3D6,13.531730769230775,To Democrat
2020-07-15,#556B2F,3.05,To other
2020-07-15,#970D03,16.614094674556206,Stayed Republican
2020-07-15,#AB5A68,42.72636363636364,To Republican
2020-07-16,#030D97,17.906023738872406,Stayed Democrat
2020-07-16,#11A3D6,13.65038461538461,To Democrat
2020-07-16,#556B2F,2.53,To other
2020-07-16,#970D03,17.045408284023647,Stayed Republican
2020-07-16,#AB5A68,41.059090909090905,To Republican
2020-07-17,#030D97,18.118427299703285,Stayed Democrat
2020-07-17,#11A3D6,13.91673076923077,To Democrat
2020-07-17,#556B2F,2.97,To other
2020-07-17,#970D03,17.16695857988164,Stayed Republican
2020-07-17,#AB5A68,34.08818181818182,To Republican
2020-07-18,#030D97,18.345905044510378,Stayed Democrat
2020-07-18,#11A3D6,14.675576923076921,To Democrat
2020-07-18,#556B2F,2.7,To other
2020-07-18,#970D03,17.20081656804736,Stayed Republican
2020-07-18,#AB5A68,68.52,To Republican
2020-07-19,#030D97,18.64827893175075,Stayed Democrat
2020-07-19,#11A3D6,14.669038461538461,To Democrat
2020-07-19,#556B2F,2.18,To other
2020-07-19,#970D03,17.45707692307692,Stayed Republican
2020-07-19,#AB5A68,65.80545454545454,To Republican
2020-07-20,#030D97,18.712937685459938,Stayed Democrat
2020-07-20,#11A3D6,14.875,To Democrat
2020-07-20,#556B2F,2.53,To other
2020-07-20,#970D03,17.666331360946764,Stayed Republican
2020-07-20,#AB5A68,62.4890909090909,To Republican
2020-07-21,#030D97,19.069792284866466,Stayed Democrat
2020-07-21,#11A3D6,14.799230769230764,To Democrat
2020-07-21,#556B2F,2.97,To other
2020-07-21,#970D03,17.85726627218935,Stayed Republican
2020-07-21,#AB5A68,66.96363636363637,To Republican
2020-07-22,#030D97,18.89572700296736,Stayed Democrat
2020-07-22,#11A3D6,14.975769230769233,To Democrat
2020-07-22,#556B2F,2.95,To other
2020-07-22,#970D03,18.035550295857988,Stayed Republican
2020-07-22,#AB5A68,65.58363636363637,To Republican
2020-07-23,#030D97,18.735875370919903,Stayed Democrat
2020-07-23,#11A3D6,14.434807692307693,To Democrat
2020-07-23,#556B2F,3.46,To other
2020-07-23,#970D03,18.23563313609467,Stayed Republican
2020-07-23,#AB5A68,67.06454545454545,To Republican
2020-07-24,#030D97,18.9233827893175,Stayed Democrat
2020-07-24,#11A3D6,14.327500000000004,To Democrat
2020-07-24,#556B2F,2.85,To other
2020-07-24,#970D03,18.459112426035503,Stayed Republican
2020-07-24,#AB5A68,67.00090909090908,To Republican
2020-07-25,#030D97,18.92554896142434,Stayed Democrat
2020-07-25,#11A3D6,13.905000000000003,To Democrat
2020-07-25,#556B2F,3.15,To other
2020-07-25,#970D03,18.497680473372778,Stayed Republican
2020-07-25,#AB5A68,30.599999999999998,To Republican
2020-07-26,#030D97,18.767299703264094,Stayed Democrat
2020-07-26,#11A3D6,14.318269230769234,To Democrat
2020-07-26,#556B2F,3.15,To other
2020-07-26,#970D03,18.710213017751492,Stayed Republican
2020-07-26,#AB5A68,29.344545454545447,To Republican
2020-07-27,#030D97,18.789376854599425,Stayed Democrat
2020-07-27,#11A3D6,13.846923076923076,To Democrat
2020-07-27,#556B2F,2.65,To other
2020-07-27,#970D03,18.680213017751488,Stayed Republican
2020-07-27,#AB5A68,32.984545454545454,To Republican
2020-07-28,#030D97,18.735548961424342,Stayed Democrat
2020-07-28,#11A3D6,13.726153846153847,To Democrat
2020-07-28,#556B2F,2.04,To other
2020-07-28,#970D03,18.696059171597632,Stayed Republican
2020-07-28,#AB5A68,27.259999999999994,To Republican
2020-07-29,#030D97,18.701127596439168,Stayed Democrat
2020-07-29,#11A3D6,13.713653846153846,To Democrat
2020-07-29,#556B2F,1.74,To other
2020-07-29,#970D03,18.76018934911243,Stayed Republican
2020-07-29,#AB5A68,27.013636363636362,To Republican
2020-07-30,#030D97,19.195845697329375,Stayed Democrat
2020-07-30,#11A3D6,14.094230769230771,To Democrat
2020-07-30,#556B2F,0.87,To other
2020-07-30,#970D03,18.629384615384634,Stayed Republican
2020-07-30,#AB5A68,29.16090909090909,To Republican
2020-07-31,#030D97,18.932878338278915,Stayed Democrat
2020-07-31,#11A3D6,13.781923076923078,To Democrat
2020-07-31,#556B2F,0.79,To other
2020-07-31,#970D03,18.36395266272191,Stayed Republican
2020-07-31,#AB5A68,27.55727272727273,To Republican
2020-08-01,#030D97,18.646676557863504,Stayed Democrat
2020-08-01,#11A3D6,12.904615384615381,To Democrat
2020-08-01,#556B2F,0.52,To other
2020-08-01,#970D03,18.16041420118345,Stayed Republican
2020-08-01,#AB5A68,27.736363636363638,To Republican
2020-08-02,#030D97,18.46379821958457,Stayed Democrat
2020-08-02,#11A3D6,12.060769230769232,To Democrat
2020-08-02,#556B2F,0.61,To other
2020-08-02,#970D03,17.792556213017765,Stayed Republican
2020-08-02,#AB5A68,29.09545454545454,To Republican
2020-08-03,#030D97,18.38759643916914,Stayed Democrat
2020-08-03,#11A3D6,12.329807692307693,To Democrat
2020-08-03,#556B2F,0.7,To other
2020-08-03,#970D03,17.199112426035544,Stayed Republican
2020-08-03,#AB5A68,25.34,To Republican
2020-08-04,#030D97,18.115578635014824,Stayed Democrat
2020-08-04,#11A3D6,12.354423076923078,To Democrat
2020-08-04,#556B2F,0.7,To other
2020-08-04,#970D03,17.156650887573942,Stayed Republican
2020-08-04,#AB5A68,25.421818181818182,To Republican
2020-08-05,#030D97,17.8639169139466,Stayed Democrat
2020-08-05,#11A3D6,11.889807692307695,To Democrat
2020-08-05,#556B2F,0.7,To other
2020-08-05,#970D03,16.6687573964497,Stayed Republican
2020-08-05,#AB5A68,26.792727272727276,To Republican
2020-08-06,#030D97,16.957032640949564,Stayed Democrat
2020-08-06,#11A3D6,11.53,To Democrat
2020-08-06,#556B2F,0.7,To other
2020-08-06,#970D03,16.61399999999998,Stayed Republican
2020-08-06,#AB5A68,21.163636363636364,To Republican
2020-08-07,#030D97,17.142551928783373,Stayed Democrat
2020-08-07,#11A3D6,11.514423076923075,To Democrat
2020-08-07,#556B2F,0.79,To other
2020-08-07,#970D03,16.483242603550288,Stayed Republican
2020-08-07,#AB5A68,24.410000000000004,To Republican
2020-08-08,#030D97,17.102225519287835,Stayed Democrat
2020-08-08,#11A3D6,12.220384615384615,To Democrat
2020-08-08,#556B2F,0.96,To other
2020-08-08,#970D03,16.63191715976331,Stayed Republican
2020-08-08,#AB5A68,23.071818181818184,To Republican
2020-08-09,#030D97,16.889614243323454,Stayed Democrat
2020-08-09,#11A3D6,12.189423076923076,To Democrat
2020-08-09,#556B2F,0.79,To other
2020-08-09,#970D03,16.788863905325435,Stayed Republican
2020-08-09,#AB5A68,21.85818181818182,To Republican
2020-08-10,#030D97,16.53922848664689,Stayed Democrat
2020-08-10,#11A3D6,11.933269230769229,To Democrat
2020-08-10,#556B2F,0.79,To other
2020-08-10,#970D03,16.942366863905324,Stayed Republican
2020-08-10,#AB5A68,22.468181818181822,To Republican
2020-08-11,#030D97,16.409228486646892,Stayed Democrat
2020-08-11,#11A3D6,11.681923076923077,To Democrat
2020-08-11,#556B2F,1.05,To other
2020-08-11,#970D03,16.809218934911215,Stayed Republican
2020-08-11,#AB5A68,21.864545454545453,To Republican
2020-08-12,#030D97,16.17768545994067,Stayed Democrat
2020-08-12,#11A3D6,11.386346153846155,To Democrat
2020-08-12,#556B2F,1.05,To other
2020-08-12,#970D03,16.788319526627212,Stayed Republican
2020-08-12,#AB5A68,18.173636363636362,To Republican
2020-08-13,#030D97,16.103887240356094,Stayed Democrat
2020-08-13,#11A3D6,11.453653846153848,To Democrat
2020-08-13,#556B2F,1.31,To other
2020-08-13,#970D03,16.51947928994084,Stayed Republican
2020-08-13,#AB5A68,20.94272727272727,To Republican
2020-08-14,#030D97,15.54626112759643,Stayed Democrat
2020-08-14,#11A3D6,11.386923076923079,To Democrat
2020-08-14,#556B2F,2.18,To other
2020-08-14,#970D03,16.63811834319526,Stayed Republican
2020-08-14,#AB5A68,19.07181818181818,To Republican
2020-08-15,#030D97,15.357032640949557,Stayed Democrat
2020-08-15,#11A3D6,10.832692307692307,To Democrat
2020-08-15,#556B2F,2.09,To other
2020-08-15,#970D03,16.56194082840237,Stayed Republican
2020-08-15,#AB5A68,19.795454545454547,To Republican
2020-08-16,#030D97,15.083145400593464,Stayed Democrat
2020-08-16,#11A3D6,10.848269230769233,To Democrat
2020-08-16,#556B2F,2.36,To other
2020-08-16,#970D03,16.237289940828372,Stayed Republican
2020-08-16,#AB5A68,20.86272727272727,To Republican
2020-08-17,#030D97,14.666023738872397,Stayed Democrat
2020-08-17,#11A3D6,10.30442307692308,To Democrat
2020-08-17,#556B2F,2.88,To other
2020-08-17,#970D03,15.855171597633129,Stayed Republican
2020-08-17,#AB5A68,20.996363636363636,To Republican
2020-08-18,#030D97,14.126943620178032,Stayed Democrat
2020-08-18,#11A3D6,10.148269230769229,To Democrat
2020-08-18,#556B2F,2.44,To other
2020-08-18,#970D03,15.32379881656803,Stayed Republican
2020-08-18,#AB5A68,23.94090909090909,To Republican
2020-08-19,#030D97,14.209109792284876,Stayed Democrat
2020-08-19,#11A3D6,10.187884615384617,To Democrat
2020-08-19,#556B2F,2.53,To other
2020-08-19,#970D03,15.349834319526634,Stayed Republican
2020-08-19,#AB5A68,26.2,To Republican
2020-08-20,#030D97,13.857596439169154,Stayed Democrat
2020-08-20,#11A3D6,10.223269230769233,To Democrat
2020-08-20,#556B2F,2.44,To other
2020-08-20,#970D03,15.172970414201192,Stayed Republican
2020-08-20,#AB5A68,23.029090909090908,To Republican
2020-08-21,#030D97,13.636795252225518,Stayed Democrat
2020-08-21,#11A3D6,10.198846153846157,To Democrat
2020-08-21,#556B2F,1.48,To other
2020-08-21,#970D03,14.906710059171594,Stayed Republican
2020-08-21,#AB5A68,23.66454545454546,To Republican
2020-08-22,#030D97,14.140830860534116,Stayed Democrat
2020-08-22,#11A3D6,9.973653846153846,To Democrat
2020-08-22,#556B2F,1.57,To other
2020-08-22,#970D03,14.577420118343191,Stayed Republican
2020-08-22,#AB5A68,22.70818181818182,To Republican
2020-08-23,#030D97,14.06762611275965,Stayed Democrat
2020-08-23,#11A3D6,9.782115384615384,To Democrat
2020-08-23,#556B2F,1.48,To other
2020-08-23,#970D03,14.367704142011835,Stayed Republican
2020-08-23,#AB5A68,22.063636363636366,To Republican
2020-08-24,#030D97,14.688427299703267,Stayed Democrat
2020-08-24,#11A3D6,9.92769230769231,To Democrat
2020-08-24,#556B2F,1.05,To other
2020-08-24,#970D03,14.898130177514796,Stayed Republican
2020-08-24,#AB5A68,22.764545454545456,To Republican
2020-08-25,#030D97,15.011038575667651,Stayed Democrat
2020-08-25,#11A3D6,9.72673076923077,To Democrat
2020-08-25,#556B2F,1.4,To other
2020-08-25,#970D03,14.88414201183432,Stayed Republican
2020-08-25,#AB5A68,19.434545454545457,To Republican
2020-08-26,#030D97,15.54590504451038,Stayed Democrat
2020-08-26,#11A3D6,9.987307692307692,To Democrat
2020-08-26,#556B2F,1.4,To other
2020-08-26,#970D03,14.925798816568031,Stayed Republican
2020-08-26,#AB5A68,17.997272727272726,To Republican
2020-08-27,#030D97,15.893026706231458,Stayed Democrat
2020-08-27,#11A3D6,10.33019230769231,To Democrat
2020-08-27,#556B2F,1.42,To other
2020-08-27,#970D03,15.394473372781063,Stayed Republican
2020-08-27,#AB5A68,15.855454545454547,To Republican
2020-08-28,#030D97,15.958902077151334,Stayed Democrat
2020-08-28,#11A3D6,10.632884615384615,To Democrat
2020-08-28,#556B2F,1.42,To other
2020-08-28,#970D03,15.542059171597613,Stayed Republican
2020-08-28,#AB5A68,15.291818181818183,To Republican
2020-08-29,#030D97,15.761899109792285,Stayed Democrat
2020-08-29,#11A3D6,11.02346153846154,To Democrat
2020-08-29,#556B2F,1.83,To other
2020-08-29,#970D03,15.852911242603545,Stayed Republican
2020-08-29,#AB5A68,16.925454545454546,To Republican
2020-08-30,#030D97,16.133946587537093,Stayed Democrat
2020-08-30,#11A3D6,11.457500000000001,To Democrat
2020-08-30,#556B2F,1.73,To other
2020-08-30,#970D03,16.085692307692298,Stayed Republican
2020-08-30,#AB5A68,18.564545454545453,To Republican
2020-08-31,#030D97,15.49899109792285,Stayed Democrat
2020-08-31,#11A3D6,11.98826923076923,To Democrat
2020-08-31,#556B2F,2.34,To other
2020-08-31,#970D03,15.988165680473362,Stayed Republican
2020-08-31,#AB5A68,18.686363636363634,To Republican
2020-09-01,#030D97,15.692017804154313,Stayed Democrat
2020-09-01,#11A3D6,12.653653846153844,To Democrat
2020-09-01,#556B2F,2.54,To other
2020-09-01,#970D03,16.265278106508887,Stayed Republican
2020-09-01,#AB5A68,17.698181818181816,To Republican
2020-09-02,#030D97,15.166676557863504,Stayed Democrat
2020-09-02,#11A3D6,12.82980769230769,To Democrat
2020-09-02,#556B2F,2.44,To other
2020-09-02,#970D03,16.474662721893484,Stayed Republican
2020-09-02,#AB5A68,16.102727272727268,To Republican
2020-09-03,#030D97,15.17807121661721,Stayed Democrat
2020-09-03,#11A3D6,13.15576923076923,To Democrat
2020-09-03,#556B2F,2.44,To other
2020-09-03,#970D03,16.312426035502945,Stayed Republican
2020-09-03,#AB5A68,17.799999999999997,To Republican
2020-09-04,#030D97,16.33068249258162,Stayed Democrat
2020-09-04,#11A3D6,13.800384615384608,To Democrat
2020-09-04,#556B2F,2.54,To other
2020-09-04,#970D03,16.93665088757396,Stayed Republican
2020-09-04,#AB5A68,33.82818181818181,To Republican
2020-09-05,#030D97,16.078902077151326,Stayed Democrat
2020-09-05,#11A3D6,13.428076923076928,To Democrat
2020-09-05,#556B2F,1.83,To other
2020-09-05,#970D03,17.102520710059185,Stayed Republican
2020-09-05,#AB5A68,33.656363636363636,To Republican
2020-09-06,#030D97,15.92080118694361,Stayed Democrat
2020-09-06,#11A3D6,13.085384615384612,To Democrat
2020-09-06,#556B2F,1.63,To other
2020-09-06,#970D03,17.0214201183432,Stayed Republican
2020-09-06,#AB5A68,31.066363636363633,To Republican
2020-09-07,#030D97,15.579970326409489,Stayed Democrat
2020-09-07,#11A3D6,12.270961538461535,To Democrat
2020-09-07,#556B2F,0.81,To other
2020-09-07,#970D03,16.471751479289928,Stayed Republican
2020-09-07,#AB5A68,29.524545454545446,To Republican
2020-09-08,#030D97,15.028545994065265,Stayed Democrat
2020-09-08,#11A3D6,12.023076923076925,To Democrat
2020-09-08,#556B2F,0.31,To other
2020-09-08,#970D03,15.87526627218934,Stayed Republican
2020-09-08,#AB5A68,27.658181818181824,To Republican
2020-09-09,#030D97,14.716587537091996,Stayed Democrat
2020-09-09,#11A3D6,11.285769230769231,To Democrat
2020-09-09,#556B2F,0.31,To other
2020-09-09,#970D03,15.482769230769245,Stayed Republican
2020-09-09,#AB5A68,30.239090909090905,To Republican
2020-09-10,#030D97,14.227121661721066,Stayed Democrat
2020-09-10,#11A3D6,10.567499999999999,To Democrat
2020-09-10,#556B2F,0.35,To other
2020-09-10,#970D03,14.838615384615395,Stayed Republican
2020-09-10,#AB5A68,29.598181818181818,To Republican
2020-09-11,#030D97,13.222373887240352,Stayed Democrat
2020-09-11,#11A3D6,9.32288461538462,To Democrat
2020-09-11,#556B2F,0.61,To other
2020-09-11,#970D03,14.391727810650906,Stayed Republican
2020-09-11,#AB5A68,13.397272727272728,To Republican
2020-09-12,#030D97,13.145281899109781,Stayed Democrat
2020-09-12,#11A3D6,9.407692307692308,To Democrat
2020-09-12,#556B2F,0.79,To other
2020-09-12,#970D03,14.251715976331372,Stayed Republican
2020-09-12,#AB5A68,13.010909090909092,To Republican
2020-09-13,#030D97,12.939287833827892,Stayed Democrat
2020-09-13,#11A3D6,9.336346153846153,To Democrat
2020-09-13,#556B2F,1.05,To other
2020-09-13,#970D03,14.381005917159769,Stayed Republican
2020-09-13,#AB5A68,13.133636363636361,To Republican
2020-09-14,#030D97,13.504658753709213,Stayed Democrat
2020-09-14,#11A3D6,9.986346153846153,To Democrat
2020-09-14,#556B2F,1.4,To other
2020-09-14,#970D03,14.934000000000005,Stayed Republican
2020-09-14,#AB5A68,14.137272727272727,To Republican
2020-09-15,#030D97,13.561394658753713,Stayed Democrat
2020-09-15,#11A3D6,9.719807692307693,To Democrat
2020-09-15,#556B2F,1.57,To other
2020-09-15,#970D03,15.547443786982262,Stayed Republican
2020-09-15,#AB5A68,14.689090909090908,To Republican
2020-09-16,#030D97,13.526824925816019,Stayed Democrat
2020-09-16,#11A3D6,10.01923076923077,To Democrat
2020-09-16,#556B2F,1.66,To other
2020-09-16,#970D03,15.922544378698213,Stayed Republican
