month,unemployment_rate,COUNTYFP,cases_avg_per_100k,deaths_avg_per_100k,party
2020-12,5.0,51097,951.7100000000002,0.0,REPUBLICAN
2020-11,4.7,51097,254.17999999999986,0.0,REPUBLICAN
2020-10,4.8,51097,201.98999999999992,14.209999999999997,REPUBLICAN
2020-09,5.6,51097,335.52999999999986,0.0,REPUBLICAN
2020-08,5.9,51097,201.30999999999992,0.0,REPUBLICAN
2020-07,6.4,51097,163.00999999999996,0.0,REPUBLICAN
2020-06,7.2,51097,235.89000000000004,6.09,REPUBLICAN
2020-05,6.6,51097,103.7,8.12,REPUBLICAN
2020-04,7.9,51097,26.390000000000004,0.0,REPUBLICAN
2020-03,2.6,51097,2.03,0.0,REPUBLICAN
2020-02,2.3,51097,,,REPUBLICAN
2020-01,2.6,51097,,,REPUBLICAN
2021-07,3.0,51099,100.52,0.0,REPUBLICAN
2021-06,3.4,51099,78.64000000000001,0.0,REPUBLICAN
2021-05,2.9,51099,347.5299999999999,3.710000000000001,REPUBLICAN
2021-04,2.7,51099,486.55000000000007,3.710000000000001,REPUBLICAN
2021-03,3.9,51099,459.5100000000001,13.809999999999993,REPUBLICAN
2021-02,4.0,51099,893.2599999999998,12.23,REPUBLICAN
2021-01,4.3,51099,1858.8900000000006,6.890000000000002,REPUBLICAN
2020-12,4.3,51099,1014.1000000000001,15.370000000000003,REPUBLICAN
2020-11,3.8,51099,483.62000000000006,0.0,REPUBLICAN
2020-10,3.8,51099,196.32,3.710000000000001,REPUBLICAN
2020-09,4.3,51099,120.54,0.0,REPUBLICAN
2020-08,4.7,51099,307.26,0.0,REPUBLICAN
2020-07,5.5,51099,96.01999999999998,0.0,REPUBLICAN
2020-06,6.0,51099,133.24000000000007,0.0,REPUBLICAN
2020-05,5.7,51099,135.04999999999998,0.0,REPUBLICAN
2020-04,7.7,51099,104.99999999999999,14.9,REPUBLICAN
2020-03,2.7,51099,6.380000000000001,0.0,REPUBLICAN
2020-02,2.4,51099,,,REPUBLICAN
2020-01,2.7,51099,,,REPUBLICAN
2021-07,3.4,51101,242.85000000000002,5.81,REPUBLICAN
2021-06,3.8,51101,102.84999999999997,5.81,REPUBLICAN
2021-05,3.5,51101,415.4100000000001,11.62,REPUBLICAN
2021-04,3.4,51101,673.9600000000003,5.81,REPUBLICAN
2021-03,4.7,51101,1030.5100000000002,19.719999999999995,REPUBLICAN
2021-02,4.8,51101,1112.1900000000003,15.799999999999999,REPUBLICAN
2021-01,5.0,51101,1497.0600000000002,5.81,REPUBLICAN
2020-12,5.1,51101,907.23,0.0,REPUBLICAN
2020-11,4.6,51101,440.68999999999994,9.16,REPUBLICAN
2020-10,4.8,51101,293.27000000000004,8.319999999999999,REPUBLICAN
2020-09,5.5,51101,278.27000000000004,0.0,REPUBLICAN
2020-08,5.9,51101,231.73000000000005,0.0,REPUBLICAN
2020-07,6.7,51101,211.08,11.66,REPUBLICAN
2020-06,7.5,51101,91.61999999999998,0.0,REPUBLICAN
2020-05,7.5,51101,126.66,4.1499999999999995,REPUBLICAN
2020-04,9.8,51101,25.800000000000004,1.66,REPUBLICAN
2020-03,2.7,51101,1.66,0.0,REPUBLICAN
2020-02,2.5,51101,,,REPUBLICAN
2020-01,2.7,51101,,,REPUBLICAN
2021-07,4.5,51103,168.34,8.1,REPUBLICAN
2021-06,5.0,51103,30.08000000000001,6.75,REPUBLICAN
2021-05,5.0,51103,64.67,2.7,REPUBLICAN
2021-04,5.6,51103,253.28000000000006,9.45,REPUBLICAN
2021-03,8.1,51103,312.10999999999996,67.35,REPUBLICAN
2021-02,9.2,51103,1009.17,55.25,REPUBLICAN
2021-01,8.3,51103,2085.6499999999996,9.45,REPUBLICAN
2020-12,6.1,51103,813.79,9.45,REPUBLICAN
2020-11,5.5,51103,367.83000000000004,0.0,REPUBLICAN
2020-10,5.7,51103,532.1900000000002,9.45,REPUBLICAN
2020-09,6.6,51103,757.19,0.0,REPUBLICAN
2020-08,6.9,51103,358.4200000000001,0.0,REPUBLICAN
2020-07,7.9,51103,166.15000000000003,0.0,REPUBLICAN
2020-06,9.2,51103,23.830000000000002,0.0,REPUBLICAN
2020-05,8.8,51103,83.51000000000003,0.0,REPUBLICAN
2020-04,12.3,51103,5.4,0.0,REPUBLICAN
2020-03,6.1,51103,5.4,0.0,REPUBLICAN
2020-02,5.9,51103,,,REPUBLICAN
2020-01,6.2,51103,,,REPUBLICAN
2021-07,4.4,51105,136.54000000000002,0.0,REPUBLICAN
2021-06,4.7,51105,48.44999999999999,4.27,REPUBLICAN
2021-05,4.2,51105,111.83999999999996,8.540000000000001,REPUBLICAN
2021-04,3.8,51105,248.77,4.88,REPUBLICAN
2021-03,5.5,51105,350.13999999999993,27.44999999999999,REPUBLICAN
2021-02,5.7,51105,713.0200000000001,14.029999999999996,REPUBLICAN
2021-01,5.8,51105,2936.0699999999997,26.23,REPUBLICAN
2020-12,6.0,51105,2227.9900000000002,65.88,REPUBLICAN
2020-11,5.3,51105,1720.5100000000002,16.470000000000002,REPUBLICAN
2020-10,5.0,51105,964.2499999999999,11.589999999999998,REPUBLICAN
2020-09,6.3,51105,367.21999999999997,17.08,REPUBLICAN
2020-08,6.6,51105,444.08000000000004,12.199999999999998,REPUBLICAN
2020-07,7.3,51105,308.87000000000006,0.61,REPUBLICAN
2020-06,8.1,51105,5.989999999999999,0.0,REPUBLICAN
2020-05,8.0,51105,6.710000000000001,0.0,REPUBLICAN
2020-04,11.1,51105,34.059999999999995,0.0,REPUBLICAN
2020-03,4.2,51105,8.54,0.0,REPUBLICAN
2020-02,4.2,51105,,,REPUBLICAN
2020-01,4.4,51105,,,REPUBLICAN
2021-07,3.2,51107,105.94999999999999,0.0,DEMOCRAT
2021-06,3.6,51107,48.76999999999999,1.1600000000000006,DEMOCRAT
2021-05,3.3,51107,180.2,0.8900000000000003,DEMOCRAT
2021-04,3.1,51107,508.74,1.5500000000000007,DEMOCRAT
2021-03,4.1,51107,527.1,14.810000000000002,DEMOCRAT
2021-02,4.3,51107,763.1399999999999,9.330000000000002,DEMOCRAT
2021-01,4.6,51107,1452.93,4.87,DEMOCRAT
2020-12,4.8,51107,934.4000000000001,3.59,DEMOCRAT
2020-11,4.6,51107,480.89,2.7800000000000016,DEMOCRAT
2020-10,4.8,51107,273.76000000000005,1.4100000000000008,DEMOCRAT
2020-09,5.4,51107,227.75000000000006,1.6200000000000006,DEMOCRAT
2020-08,6.0,51107,231.21999999999997,2.3000000000000007,DEMOCRAT
2020-07,6.9,51107,255.51999999999998,5.769999999999997,DEMOCRAT
2020-06,8.0,51107,368.26000000000005,7.169999999999998,DEMOCRAT
2020-05,7.7,51107,437.55,11.350000000000003,DEMOCRAT
2020-04,9.9,51107,141.95000000000002,2.91,DEMOCRAT
2020-03,2.2,51107,12.73,0.0,DEMOCRAT
2020-02,2.0,51107,,,DEMOCRAT
2020-01,2.2,51107,,,DEMOCRAT
2021-07,3.3,51109,179.54000000000002,0.0,REPUBLICAN
2021-06,3.7,51109,91.19000000000003,4.9399999999999995,REPUBLICAN
2021-05,3.3,51109,165.18,0.38,REPUBLICAN
2021-04,3.1,51109,414.1900000000001,13.299999999999999,REPUBLICAN
2021-03,4.3,51109,292.98999999999995,29.440000000000012,REPUBLICAN
2021-02,4.6,51109,601.9799999999999,14.439999999999998,REPUBLICAN
2021-01,4.8,51109,1590.6999999999998,6.839999999999999,REPUBLICAN
2020-12,4.7,51109,914.6599999999999,2.6599999999999997,REPUBLICAN
2020-11,4.3,51109,313.26,0.0,REPUBLICAN
2020-10,4.3,51109,291.84000000000003,5.319999999999999,REPUBLICAN
2020-09,5.1,51109,125.78,10.640000000000002,REPUBLICAN
2020-08,5.6,51109,210.52,0.0,REPUBLICAN
2020-07,6.6,51109,128.06,2.6599999999999997,REPUBLICAN
2020-06,7.4,51109,107.15999999999997,0.0,REPUBLICAN
2020-05,7.2,51109,92.33999999999999,2.6599999999999997,REPUBLICAN
2020-04,9.2,51109,91.20000000000002,0.0,REPUBLICAN
2020-03,2.7,51109,16.339999999999996,0.0,REPUBLICAN
2020-02,2.6,51109,,,REPUBLICAN
2020-01,3.0,51109,,,REPUBLICAN
2021-07,3.9,51111,121.75000000000001,1.17,REPUBLICAN
2021-06,4.3,51111,100.91000000000001,7.02,REPUBLICAN
2021-05,3.8,51111,278.67999999999995,8.19,REPUBLICAN
2021-04,3.5,51111,262.40999999999997,26.910000000000004,REPUBLICAN
2021-03,4.8,51111,694.58,44.46000000000001,REPUBLICAN
2021-02,5.2,51111,661.0199999999999,3.51,REPUBLICAN
2021-01,5.4,51111,1969.61,7.02,REPUBLICAN
2020-12,5.6,51111,1312.27,0.0,REPUBLICAN
2020-11,5.0,51111,162.05999999999995,8.19,REPUBLICAN
2020-10,5.2,51111,285.82,8.19,REPUBLICAN
2020-09,5.9,51111,210.89000000000001,8.19,REPUBLICAN
2020-08,6.2,51111,357.45,14.04,REPUBLICAN
2020-07,6.4,51111,181.92999999999998,2.34,REPUBLICAN
2020-06,7.0,51111,169.86,0.0,REPUBLICAN
2020-05,6.1,51111,58.540000000000006,0.0,REPUBLICAN
2020-04,7.3,51111,41.75000000000001,0.0,REPUBLICAN
2020-03,2.9,51111,,,REPUBLICAN
2020-02,2.7,51111,,,REPUBLICAN
2020-01,2.9,51111,,,REPUBLICAN
2021-07,2.6,51113,231.40000000000003,5.4,REPUBLICAN
2021-06,2.9,51113,137.76000000000002,0.0,REPUBLICAN
2021-05,2.5,51113,161.21999999999997,0.0,REPUBLICAN
2021-04,2.3,51113,337.1600000000001,10.8,REPUBLICAN
2021-03,3.3,51113,259.8,36.639999999999986,REPUBLICAN
2021-02,3.4,51113,568.6399999999998,28.029999999999998,REPUBLICAN
2021-01,3.6,51113,1320.09,15.120000000000001,REPUBLICAN
2020-12,3.6,51113,816.1800000000001,0.0,REPUBLICAN
2020-11,3.2,51113,438.44999999999993,7.5600000000000005,REPUBLICAN
2020-10,3.1,51113,212.76000000000002,0.0,REPUBLICAN
2020-09,3.6,51113,157.09,7.5600000000000005,REPUBLICAN
2020-08,4.0,51113,254.41000000000005,7.5600000000000005,REPUBLICAN
2020-07,4.5,51113,142.64999999999998,0.0,REPUBLICAN
2020-06,5.3,51113,38.81999999999997,0.0,REPUBLICAN
2020-05,5.4,51113,179.91,7.5600000000000005,REPUBLICAN
2020-04,7.3,51113,96.89999999999996,0.0,REPUBLICAN
2020-03,2.1,51113,18.3,0.0,REPUBLICAN
2020-02,1.9,51113,,,REPUBLICAN
2020-01,2.2,51113,,,REPUBLICAN
2021-07,3.3,51115,74.42000000000002,22.68000000000001,REPUBLICAN
2021-06,3.7,51115,52.36999999999998,0.0,REPUBLICAN
2021-05,3.2,51115,121.23999999999998,0.0,REPUBLICAN
2021-04,2.9,51115,238.24,0.0,REPUBLICAN
2021-03,4.0,51115,355.78000000000003,32.35000000000001,REPUBLICAN
2021-02,3.9,51115,1345.46,35.580000000000005,REPUBLICAN
2021-01,4.6,51115,1418.2400000000002,32.34,REPUBLICAN
2020-12,5.0,51115,1612.28,24.29000000000001,REPUBLICAN
2020-11,4.4,51115,253.88999999999993,11.340000000000003,REPUBLICAN
2020-10,4.2,51115,837.9300000000003,0.0,REPUBLICAN
2020-09,4.6,51115,494.84999999999997,0.0,REPUBLICAN
2020-08,5.2,51115,129.39000000000001,0.0,REPUBLICAN
2020-07,5.6,51115,90.85999999999999,0.0,REPUBLICAN
2020-06,6.5,51115,1.62,0.0,REPUBLICAN
2020-05,6.4,51115,12.960000000000004,0.0,REPUBLICAN
2020-04,9.0,51115,25.920000000000012,0.0,REPUBLICAN
2020-03,2.9,51115,17.78,0.0,REPUBLICAN
2020-02,2.6,51115,,,REPUBLICAN
2020-01,2.9,51115,,,REPUBLICAN
2021-07,4.8,51117,215.71,7.449999999999999,REPUBLICAN
2021-06,5.1,51117,100.63999999999999,0.0,REPUBLICAN
2021-05,4.9,51117,288.72999999999996,7.029999999999998,REPUBLICAN
2021-04,4.8,51117,361.9700000000001,12.200000000000001,REPUBLICAN
2021-03,6.0,51117,568.88,35.05,REPUBLICAN
2021-02,6.1,51117,719.7299999999999,16.82,REPUBLICAN
2021-01,6.4,51117,1649.48,23.319999999999997,REPUBLICAN
2020-12,6.3,51117,847.2099999999999,7.519999999999997,REPUBLICAN
2020-11,5.8,51117,398.63000000000005,2.8199999999999994,REPUBLICAN
2020-10,6.2,51117,544.58,6.579999999999997,REPUBLICAN
2020-09,7.2,51117,727.14,0.0,REPUBLICAN
2020-08,7.3,51117,660.4299999999998,7.949999999999998,REPUBLICAN
2020-07,8.3,51117,193.83999999999997,14.960000000000008,REPUBLICAN
2020-06,9.0,51117,85.49000000000001,17.240000000000002,REPUBLICAN
2020-05,8.6,51117,391.84000000000003,38.31999999999999,REPUBLICAN
2020-04,11.1,51117,291.45,29.419999999999995,REPUBLICAN
2020-03,3.9,51117,12.61,0.0,REPUBLICAN
2020-02,3.6,51117,,,REPUBLICAN
2020-01,4.1,51117,,,REPUBLICAN
2021-07,3.4,51119,177.76,18.900000000000002,REPUBLICAN
2021-06,3.8,51119,45.18999999999999,0.0,REPUBLICAN
2021-05,3.4,51119,140.0,0.0,REPUBLICAN
2021-04,3.3,51119,157.95,18.900000000000002,REPUBLICAN
2021-03,4.5,51119,423.8999999999999,18.900000000000002,REPUBLICAN
2021-02,4.6,51119,1001.7,5.4,REPUBLICAN
2021-01,4.9,51119,1282.5,41.85000000000001,REPUBLICAN
2020-12,4.7,51119,951.75,0.0,REPUBLICAN
2020-11,4.3,51119,186.08999999999997,0.0,REPUBLICAN
2020-10,4.3,51119,272.7,9.45,REPUBLICAN
2020-09,5.2,51119,588.5999999999999,85.04999999999998,REPUBLICAN
2020-08,5.5,51119,290.2500000000001,0.0,REPUBLICAN
2020-07,5.9,51119,101.95,9.45,REPUBLICAN
2020-06,7.1,51119,19.130000000000003,0.0,REPUBLICAN
2020-05,6.9,51119,105.52999999999999,0.0,REPUBLICAN
2020-04,9.0,51119,41.85000000000001,0.0,REPUBLICAN
2020-03,2.8,51119,,,REPUBLICAN
2020-02,2.7,51119,,,REPUBLICAN
2020-01,2.9,51119,,,REPUBLICAN
2021-07,3.3,51121,77.79,0.14,DEMOCRAT
2021-06,3.8,51121,41.910000000000004,1.87,DEMOCRAT
2021-05,3.2,51121,185.22,7.149999999999998,DEMOCRAT
2021-04,2.8,51121,506.28999999999996,3.880000000000001,DEMOCRAT
2021-03,3.9,51121,1228.3999999999999,19.34,DEMOCRAT
2021-02,3.9,51121,1333.0900000000001,15.229999999999993,DEMOCRAT
2021-01,4.2,51121,1147.85,25.29,DEMOCRAT
2020-12,4.2,51121,1247.55,21.96999999999999,DEMOCRAT
2020-11,3.8,51121,1059.98,10.060000000000002,DEMOCRAT
2020-10,3.7,51121,893.7099999999999,0.9800000000000001,DEMOCRAT
2020-09,4.3,51121,1508.5700000000002,0.56,DEMOCRAT
2020-08,4.9,51121,188.2,0.42000000000000004,DEMOCRAT
2020-07,6.0,51121,128.96,0.9800000000000001,DEMOCRAT
2020-06,6.9,51121,60.02,0.9800000000000001,DEMOCRAT
2020-05,7.0,51121,19.04,0.14,DEMOCRAT
2020-04,9.3,51121,53.13000000000001,0.8400000000000001,DEMOCRAT
2020-03,2.8,51121,0.56,0.0,DEMOCRAT
2020-02,2.4,51121,,,DEMOCRAT
2020-01,2.7,51121,,,DEMOCRAT
2021-07,3.7,51125,39.010000000000005,0.0,REPUBLICAN
2021-06,4.1,51125,16.830000000000005,0.0,REPUBLICAN
2021-05,3.7,51125,134.52000000000004,6.72,REPUBLICAN
2021-04,3.4,51125,233.51000000000002,0.0,REPUBLICAN
2021-03,4.7,51125,694.9700000000003,33.49,REPUBLICAN
2021-02,4.8,51125,990.4599999999999,6.72,REPUBLICAN
2021-01,5.1,51125,1898.3799999999999,13.39,REPUBLICAN
2020-12,5.0,51125,1029.58,6.72,REPUBLICAN
2020-11,4.7,51125,294.99,6.72,REPUBLICAN
2020-10,4.9,51125,236.36,0.0,REPUBLICAN
2020-09,5.7,51125,130.11999999999995,13.440000000000005,REPUBLICAN
2020-08,6.2,51125,359.14000000000004,0.0,REPUBLICAN
2020-07,7.1,51125,99.18999999999998,0.0,REPUBLICAN
2020-06,8.2,51125,14.380000000000006,0.0,REPUBLICAN
2020-05,7.9,51125,58.35999999999999,0.0,REPUBLICAN
2020-04,10.1,51125,37.31,0.0,REPUBLICAN
2020-03,2.7,51125,10.52,0.0,REPUBLICAN
2020-02,2.3,51125,,,REPUBLICAN
2020-01,2.5,51125,,,REPUBLICAN
2021-07,3.2,51127,282.44000000000005,0.0,REPUBLICAN
2021-06,3.5,51127,107.77,9.379999999999999,REPUBLICAN
2021-05,3.2,51127,220.1400000000001,8.68,REPUBLICAN
2021-04,3.0,51127,418.33000000000004,11.159999999999997,REPUBLICAN
2021-03,3.9,51127,638.4599999999999,22.270000000000007,REPUBLICAN
2021-02,4.0,51127,880.3499999999998,11.75,REPUBLICAN
2021-01,4.3,51127,2086.5899999999997,8.68,REPUBLICAN
2020-12,4.1,51127,1013.3800000000001,4.34,REPUBLICAN
2020-11,4.0,51127,423.77,4.34,REPUBLICAN
2020-10,3.9,51127,457.58999999999986,0.0,REPUBLICAN
2020-09,4.4,51127,185.00000000000003,8.68,REPUBLICAN
2020-08,5.0,51127,186.35,0.0,REPUBLICAN
2020-07,5.7,51127,238.79999999999995,0.0,REPUBLICAN
2020-06,6.9,51127,94.69000000000001,0.0,REPUBLICAN
2020-05,6.3,51127,76.67999999999998,4.939999999999999,REPUBLICAN
2020-04,8.5,51127,106.49000000000001,16.409999999999997,REPUBLICAN
2020-03,2.2,51127,2.48,0.0,REPUBLICAN
2020-02,2.0,51127,,,REPUBLICAN
2020-01,2.3,51127,,,REPUBLICAN
2021-07,5.0,51131,44.24,4.88,DEMOCRAT
2021-06,5.6,51131,19.500000000000004,0.0,DEMOCRAT
2021-05,5.8,51131,143.95999999999998,7.319999999999999,DEMOCRAT
2021-04,5.9,51131,392.8500000000002,9.76,DEMOCRAT
2021-03,8.0,51131,346.6899999999999,24.399999999999995,DEMOCRAT
2021-02,8.5,51131,834.27,1.22,DEMOCRAT
2021-01,8.3,51131,1566.48,17.080000000000002,DEMOCRAT
2020-12,7.4,51131,806.3300000000002,0.0,DEMOCRAT
2020-11,6.7,51131,218.37999999999994,0.0,DEMOCRAT
2020-10,6.6,51131,123.21999999999994,0.0,DEMOCRAT
2020-09,7.5,51131,13.420000000000002,17.08,DEMOCRAT
2020-08,8.6,51131,119.42999999999994,8.54,DEMOCRAT
2020-07,9.3,51131,244.20000000000005,0.0,DEMOCRAT
2020-06,9.9,51131,388.93,74.41999999999999,DEMOCRAT
2020-05,10.3,51131,1661.6399999999999,164.69999999999996,DEMOCRAT
2020-04,12.3,51131,263.52,0.0,DEMOCRAT
2020-03,5.0,51131,7.319999999999999,0.0,DEMOCRAT
2020-02,4.8,51131,,,DEMOCRAT
2020-01,5.1,51131,,,DEMOCRAT
2021-07,4.2,51133,162.97999999999996,0.0,REPUBLICAN
2021-06,4.7,51133,15.359999999999998,0.0,REPUBLICAN
2021-05,4.5,51133,75.36999999999999,0.0,REPUBLICAN
2021-04,5.1,51133,275.21000000000004,8.26,REPUBLICAN
2021-03,7.5,51133,436.2399999999999,54.31999999999999,REPUBLICAN
2021-02,8.1,51133,755.88,11.8,REPUBLICAN
2021-01,8.2,51133,1344.9100000000005,24.779999999999998,REPUBLICAN
2020-12,5.7,51133,1189.4099999999999,16.52,REPUBLICAN
2020-11,4.7,51133,386.19,8.26,REPUBLICAN
2020-10,5.0,51133,496.05999999999995,8.26,REPUBLICAN
2020-09,5.8,51133,614.1700000000001,20.06,REPUBLICAN
2020-08,5.8,51133,240.54999999999998,17.7,REPUBLICAN
2020-07,6.9,51133,234.06,3.54,REPUBLICAN
2020-06,7.4,51133,95.43999999999998,0.0,REPUBLICAN
2020-05,7.0,51133,134.63,8.26,REPUBLICAN
2020-04,9.7,51133,54.279999999999994,0.0,REPUBLICAN
2020-03,5.9,51133,10.620000000000001,0.0,REPUBLICAN
2020-02,5.8,51133,,,REPUBLICAN
2020-01,6.2,51133,,,REPUBLICAN
2021-07,3.7,51135,377.8499999999999,16.919999999999995,REPUBLICAN
2021-06,4.2,51135,78.75999999999999,14.549999999999995,REPUBLICAN
2021-05,3.8,51135,264.79999999999995,3.76,REPUBLICAN
2021-04,3.6,51135,253.23999999999992,21.600000000000005,REPUBLICAN
2021-03,4.9,51135,460.4899999999999,74.13999999999997,REPUBLICAN
2021-02,5.2,51135,1055.1000000000004,46.92999999999999,REPUBLICAN
2021-01,5.5,51135,3681.1900000000005,15.039999999999996,REPUBLICAN
2020-12,5.4,51135,3715.8700000000003,22.99,REPUBLICAN
2020-11,4.9,51135,983.83,4.699999999999999,REPUBLICAN
2020-10,5.2,51135,586.18,19.74,REPUBLICAN
2020-09,5.7,51135,456.7499999999999,26.299999999999994,REPUBLICAN
2020-08,6.0,51135,186.64999999999995,45.94999999999999,REPUBLICAN
2020-07,6.5,51135,418.15000000000003,32.84000000000001,REPUBLICAN
2020-06,6.6,51135,595.8700000000001,13.159999999999997,REPUBLICAN
2020-05,5.9,51135,82.55,0.0,REPUBLICAN
2020-04,7.6,51135,66.59,0.0,REPUBLICAN
2020-03,2.6,51135,6.579999999999998,0.0,REPUBLICAN
2020-02,2.5,51135,,,REPUBLICAN
2020-01,2.7,51135,,,REPUBLICAN
2021-07,3.7,51137,123.53,3.0300000000000002,REPUBLICAN
2021-06,4.2,51137,93.69,8.159999999999997,REPUBLICAN
2021-05,3.7,51137,294.61,0.78,REPUBLICAN
2021-04,3.6,51137,419.76,10.08,REPUBLICAN
2021-03,4.8,51137,477.74,32.02,REPUBLICAN
2021-02,5.0,51137,881.82,14.68,REPUBLICAN
2021-01,5.3,51137,1592.3899999999999,13.519999999999996,REPUBLICAN
2020-12,5.2,51137,897.1100000000001,15.459999999999999,REPUBLICAN
2020-11,4.7,51137,474.7099999999999,5.429999999999999,REPUBLICAN
2020-10,4.7,51137,261.17,2.3400000000000003,REPUBLICAN
2020-09,5.4,51137,183.15999999999997,1.9500000000000002,REPUBLICAN
2020-08,5.9,51137,156.93999999999997,1.17,REPUBLICAN
2020-07,6.8,51137,151.86999999999998,1.17,REPUBLICAN
2020-06,8.0,51137,149.77000000000007,5.85,REPUBLICAN
2020-05,8.1,51137,179.68000000000004,1.17,REPUBLICAN
2020-04,10.4,51137,74.70000000000003,0.0,REPUBLICAN
2020-03,2.9,51137,3.1100000000000003,0.0,REPUBLICAN
2020-02,2.6,51137,,,REPUBLICAN
2020-01,3.0,51137,,,REPUBLICAN
2021-07,4.3,51139,187.69000000000005,5.3999999999999995,REPUBLICAN
2021-06,4.9,51139,303.18999999999994,12.599999999999996,REPUBLICAN
2021-05,4.5,51139,321.25,0.0,REPUBLICAN
2021-04,4.8,51139,404.53,0.0,REPUBLICAN
2021-03,6.4,51139,370.95,54.41000000000002,REPUBLICAN
2021-02,7.0,51139,957.53,17.96,REPUBLICAN
2021-01,7.6,51139,2466.0400000000004,28.139999999999993,REPUBLICAN
2020-12,6.7,51139,1769.7100000000003,4.8,REPUBLICAN
2020-11,5.0,51139,416.0,9.769999999999998,REPUBLICAN
2020-10,4.9,51139,356.00000000000006,7.489999999999999,REPUBLICAN
2020-09,5.7,51139,148.82000000000002,16.799999999999997,REPUBLICAN
2020-08,6.4,51139,157.88,4.2,REPUBLICAN
2020-07,7.6,51139,279.52,4.2,REPUBLICAN
2020-06,9.8,51139,236.67999999999995,12.529999999999998,REPUBLICAN
2020-05,11.1,51139,542.11,86.7,REPUBLICAN
2020-04,14.7,51139,335.93,1.2,REPUBLICAN
2020-03,4.9,51139,0.6,0.0,REPUBLICAN
2020-02,4.9,51139,,,REPUBLICAN
2020-01,5.4,51139,,,REPUBLICAN
2021-07,4.7,51141,180.95000000000002,22.039999999999992,REPUBLICAN
2021-06,5.3,51141,137.10000000000008,0.0,REPUBLICAN
2021-05,4.6,51141,286.84,0.0,REPUBLICAN
2021-04,4.5,51141,307.47999999999996,11.340000000000005,REPUBLICAN
2021-03,6.0,51141,542.3499999999999,38.08000000000002,REPUBLICAN
2021-02,6.2,51141,887.32,34.02000000000002,REPUBLICAN
2021-01,6.2,51141,1759.4899999999998,1.62,REPUBLICAN
2020-12,5.8,51141,1565.0399999999997,0.0,REPUBLICAN
2020-11,5.3,51141,753.7099999999998,5.670000000000002,REPUBLICAN
2020-10,5.5,51141,285.8399999999999,12.960000000000006,REPUBLICAN
2020-09,6.5,51141,344.1600000000001,79.46000000000004,REPUBLICAN
2020-08,7.6,51141,683.1500000000001,43.809999999999995,REPUBLICAN
2020-07,7.6,51141,340.77,11.340000000000003,REPUBLICAN
2020-06,8.3,51141,151.22,5.670000000000002,REPUBLICAN
2020-05,9.0,51141,82.77000000000001,0.0,REPUBLICAN
2020-04,15.6,51141,11.340000000000002,0.0,REPUBLICAN
2020-03,3.8,51141,,,REPUBLICAN
2020-02,3.3,51141,,,REPUBLICAN
2020-01,3.6,51141,,,REPUBLICAN
2021-07,4.2,51143,212.54999999999998,6.66,REPUBLICAN
2021-06,4.6,51143,87.77,2.16,REPUBLICAN
2021-05,4.1,51143,173.98999999999998,8.3,REPUBLICAN
2021-04,3.8,51143,308.87000000000006,7.290000000000002,REPUBLICAN
2021-03,5.1,51143,1213.56,25.76999999999999,REPUBLICAN
2021-02,5.3,51143,1125.9700000000003,25.09999999999999,REPUBLICAN
2021-01,5.8,51143,2461.4299999999994,14.949999999999996,REPUBLICAN
2020-12,5.5,51143,1411.9099999999999,24.590000000000003,REPUBLICAN
2020-11,5.0,51143,647.6499999999999,8.33,REPUBLICAN
2020-10,5.1,51143,534.87,12.82,REPUBLICAN
2020-09,6.4,51143,467.2300000000002,8.76,REPUBLICAN
2020-08,6.7,51143,703.9399999999998,3.289999999999999,REPUBLICAN
2020-07,7.8,51143,307.24,1.68,REPUBLICAN
2020-06,8.4,51143,111.95,0.0,REPUBLICAN
2020-05,8.6,51143,44.030000000000015,0.0,REPUBLICAN
2020-04,13.2,51143,17.49,1.68,REPUBLICAN
2020-03,3.6,51143,1.44,0.0,REPUBLICAN
2020-02,3.4,51143,,,REPUBLICAN
2020-01,3.6,51143,,,REPUBLICAN
2021-07,3.0,51145,178.04999999999998,0.0,REPUBLICAN
2021-06,3.4,51145,48.49000000000003,0.0,REPUBLICAN
2021-05,3.0,51145,172.23,6.240000000000002,REPUBLICAN
2021-04,2.7,51145,391.6800000000001,15.360000000000007,REPUBLICAN
2021-03,3.9,51145,440.33000000000004,9.600000000000001,REPUBLICAN
2021-02,4.0,51145,1216.53,2.4,REPUBLICAN
2021-01,4.4,51145,1621.19,3.36,REPUBLICAN
2020-12,4.2,51145,1156.2399999999998,0.0,REPUBLICAN
2020-11,4.0,51145,485.97,3.36,REPUBLICAN
2020-10,3.9,51145,321.3600000000001,0.0,REPUBLICAN
2020-09,4.5,51145,149.07000000000002,3.36,REPUBLICAN
2020-08,4.9,51145,232.24,0.96,REPUBLICAN
2020-07,5.9,51145,132.46999999999997,5.760000000000002,REPUBLICAN
2020-06,7.0,51145,153.68,6.72,REPUBLICAN
2020-05,7.0,51145,66.55,0.0,REPUBLICAN
2020-04,9.5,51145,43.95000000000001,0.0,REPUBLICAN
2020-03,2.5,51145,4.34,0.0,REPUBLICAN
2020-02,2.4,51145,,,REPUBLICAN
2020-01,2.7,51145,,,REPUBLICAN
2021-07,5.0,51147,111.13000000000001,4.41,DEMOCRAT
2021-06,5.7,51147,66.72999999999999,4.41,DEMOCRAT
2021-05,5.1,51147,302.6,0.0,DEMOCRAT
2021-04,4.5,51147,468.63000000000005,11.340000000000003,DEMOCRAT
