Date,Location,Percent with one dose,state,state_po,state_fips,STATEFP,STNAME,Total population,candidatevotes,totalvotes,party_simplified,fractionalvotes,day_num
2021-06-06,AR,0.507,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,113
2021-06-05,AR,0.505,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,112
2021-06-04,AR,0.504,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,111
2021-06-03,AR,0.503,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,110
2021-06-02,AR,0.502,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,109
2021-06-01,AR,0.502,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,108
2021-05-31,AR,0.501,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,107
2021-05-30,AR,0.501,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,106
2021-05-29,AR,0.499,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,105
2021-05-28,AR,0.49700000000000005,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,104
2021-05-27,AR,0.496,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,103
2021-05-26,AR,0.495,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,102
2021-05-25,AR,0.493,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,101
2021-05-24,AR,0.49200000000000005,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,100
2021-05-23,AR,0.49200000000000005,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,99
2021-05-22,AR,0.49,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,98
2021-05-21,AR,0.488,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,97
2021-05-20,AR,0.486,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,96
2021-05-19,AR,0.484,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,95
2021-05-18,AR,0.483,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,94
2021-05-17,AR,0.48200000000000004,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,93
2021-05-16,AR,0.48200000000000004,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,92
2021-05-15,AR,0.48,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,91
2021-05-14,AR,0.47700000000000004,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,90
2021-05-13,AR,0.47600000000000003,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,89
2021-05-12,AR,0.475,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,88
2021-05-11,AR,0.473,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,87
2021-05-10,AR,0.47200000000000003,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,86
2021-05-09,AR,0.47100000000000003,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,85
2021-05-08,AR,0.469,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,84
2021-05-07,AR,0.46799999999999997,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,83
2021-05-06,AR,0.466,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,82
2021-05-05,AR,0.46399999999999997,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,81
2021-05-04,AR,0.462,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,80
2021-05-03,AR,0.461,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,79
2021-05-02,AR,0.461,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,78
2021-05-01,AR,0.45899999999999996,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,77
2021-04-30,AR,0.457,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,76
2021-04-29,AR,0.455,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,75
2021-04-28,AR,0.452,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,74
2021-04-27,AR,0.45,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,73
2021-04-26,AR,0.449,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,72
2021-04-25,AR,0.44799999999999995,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,71
2021-04-24,AR,0.446,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,70
2021-04-23,AR,0.444,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,69
2021-04-22,AR,0.441,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,68
2021-04-21,AR,0.43700000000000006,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,67
2021-04-20,AR,0.434,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,66
2021-04-19,AR,0.433,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,65
2021-04-18,AR,0.43200000000000005,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,64
2021-04-17,AR,0.42700000000000005,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,63
2021-04-16,AR,0.423,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,62
2021-04-15,AR,0.418,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,61
2021-04-14,AR,0.413,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,60
2021-04-13,AR,0.408,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,59
2021-04-12,AR,0.40700000000000003,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,58
2021-04-11,AR,0.405,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,57
2021-04-10,AR,0.39799999999999996,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,56
2021-04-09,AR,0.391,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,55
2021-04-08,AR,0.385,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,54
2021-04-07,AR,0.37799999999999995,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,53
2021-04-06,AR,0.37200000000000005,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,52
2021-04-05,AR,0.353,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,51
2021-04-04,AR,0.353,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,50
2021-04-03,AR,0.353,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,49
2021-04-02,AR,0.354,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,48
2021-04-01,AR,0.34600000000000003,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,47
2021-03-31,AR,0.33899999999999997,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,46
2021-03-30,AR,0.332,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,45
2021-03-29,AR,0.331,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,44
2021-03-28,AR,0.32899999999999996,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,43
2021-03-27,AR,0.322,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,42
2021-03-26,AR,0.314,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,41
2021-03-25,AR,0.306,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,40
2021-03-24,AR,0.299,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,39
2021-03-23,AR,0.293,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,38
2021-03-22,AR,0.292,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,37
2021-03-21,AR,0.289,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,36
2021-03-20,AR,0.281,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,35
2021-03-19,AR,0.27399999999999997,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,34
2021-03-18,AR,0.265,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,33
2021-03-17,AR,0.259,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,32
2021-03-16,AR,0.254,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,31
2021-03-15,AR,0.253,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,30
2021-03-14,AR,0.25,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,29
2021-03-13,AR,0.25,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,28
2021-03-12,AR,0.23399999999999999,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,27
2021-03-11,AR,0.222,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,26
2021-03-10,AR,0.222,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,25
2021-03-09,AR,0.21600000000000003,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,24
2021-03-08,AR,0.213,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,23
2021-03-07,AR,0.21100000000000002,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,22
2021-03-06,AR,0.20600000000000002,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,21
2021-03-05,AR,0.2,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,20
2021-03-04,AR,0.195,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,19
2021-03-03,AR,0.191,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,18
2021-03-02,AR,0.18600000000000003,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,17
2021-03-01,AR,0.184,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,16
2021-02-28,AR,0.18100000000000002,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,15
2021-02-27,AR,0.175,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,14
2021-02-26,AR,0.17,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,13
2021-02-25,AR,0.166,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,12
2021-02-24,AR,0.163,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,11
2021-02-23,AR,0.161,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,10
2021-02-22,AR,0.16,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,9
2021-02-21,AR,0.159,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,8
2021-02-20,AR,0.158,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,7
2021-02-19,AR,0.157,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,6
2021-02-18,AR,0.146,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,5
2021-02-17,AR,0.145,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,4
2021-02-16,AR,0.14400000000000002,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,3
2021-02-15,AR,0.14400000000000002,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,2
2021-02-14,AR,0.142,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,1
2021-02-13,AR,0.139,ARKANSAS,AR,5,5,Arkansas,3030522,760647,1219069,REPUBLICAN,0.6239572985614432,0
2021-07-22,MA,0.836,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,159
2021-07-21,MA,0.835,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,158
2021-07-20,MA,0.835,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,157
2021-07-19,MA,0.8340000000000001,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,156
2021-07-18,MA,0.8340000000000001,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,155
2021-07-17,MA,0.833,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,154
2021-07-16,MA,0.8320000000000001,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,153
2021-07-15,MA,0.8320000000000001,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,152
2021-07-14,MA,0.831,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,151
2021-07-13,MA,0.83,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,150
2021-07-12,MA,0.83,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,149
2021-07-11,MA,0.8290000000000001,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,148
2021-07-10,MA,0.828,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,147
2021-07-09,MA,0.828,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,146
2021-07-08,MA,0.8270000000000001,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,145
2021-07-07,MA,0.826,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,144
2021-07-06,MA,0.826,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,143
2021-07-05,MA,0.826,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,142
2021-07-04,MA,0.825,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,141
2021-07-03,MA,0.8240000000000001,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,140
2021-07-02,MA,0.823,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,139
2021-07-01,MA,0.823,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,138
2021-06-30,MA,0.8220000000000001,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,137
2021-06-29,MA,0.821,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,136
2021-06-28,MA,0.82,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,135
2021-06-27,MA,0.8190000000000001,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,134
2021-06-26,MA,0.818,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,133
2021-06-25,MA,0.8170000000000001,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,132
2021-06-24,MA,0.816,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,131
2021-06-23,MA,0.815,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,130
2021-06-22,MA,0.815,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,129
2021-06-21,MA,0.8140000000000001,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,128
2021-06-20,MA,0.813,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,127
2021-06-19,MA,0.812,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,126
2021-06-18,MA,0.8109999999999999,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,125
2021-06-17,MA,0.81,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,124
2021-06-16,MA,0.807,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,123
2021-06-15,MA,0.8059999999999999,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,122
2021-06-14,MA,0.8059999999999999,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,121
2021-06-13,MA,0.804,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,120
2021-06-12,MA,0.8029999999999999,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,119
2021-06-11,MA,0.802,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,118
2021-06-10,MA,0.802,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,117
2021-06-09,MA,0.8,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,116
2021-06-08,MA,0.799,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,115
2021-06-07,MA,0.7979999999999999,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,114
2021-06-06,MA,0.797,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,113
2021-06-05,MA,0.7929999999999999,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,112
2021-06-04,MA,0.7909999999999999,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,111
2021-06-03,MA,0.789,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,110
2021-06-02,MA,0.7879999999999999,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,109
2021-06-01,MA,0.787,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,108
2021-05-31,MA,0.7859999999999999,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,107
2021-05-30,MA,0.784,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,106
2021-05-29,MA,0.782,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,105
2021-05-28,MA,0.78,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,104
2021-05-27,MA,0.777,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,103
2021-05-26,MA,0.775,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,102
2021-05-25,MA,0.774,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,101
2021-05-24,MA,0.773,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,100
2021-05-23,MA,0.7709999999999999,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,99
2021-05-22,MA,0.769,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,98
2021-05-21,MA,0.765,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,97
2021-05-20,MA,0.762,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,96
2021-05-19,MA,0.759,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,95
2021-05-18,MA,0.757,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,94
2021-05-17,MA,0.7559999999999999,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,93
2021-05-16,MA,0.754,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,92
2021-05-15,MA,0.7509999999999999,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,91
2021-05-14,MA,0.7490000000000001,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,90
2021-05-13,MA,0.746,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,89
2021-05-12,MA,0.743,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,88
2021-05-11,MA,0.741,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,87
2021-05-10,MA,0.737,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,86
2021-05-09,MA,0.732,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,85
2021-05-08,MA,0.728,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,84
2021-05-07,MA,0.722,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,83
2021-05-06,MA,0.715,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,82
2021-05-05,MA,0.7090000000000001,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,81
2021-05-04,MA,0.705,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,80
2021-05-03,MA,0.703,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,79
2021-05-02,MA,0.7,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,78
2021-05-01,MA,0.6940000000000001,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,77
2021-04-30,MA,0.685,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,76
2021-04-29,MA,0.6779999999999999,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,75
2021-04-28,MA,0.67,MASSACHUSETTS,MA,25,25,Massachusetts,6893574,2382202,3658005,DEMOCRAT,0.6512298370286536,74
