state_po,county_name,county_fips,candidate,party,candidatevotes,totalvotes,UrbanRural,PctRural
MT,PRAIRIE,30079,DONALD J TRUMP,REPUBLICAN,603.0,744.0,rural,100.0
MT,RAVALLI,30081,DONALD J TRUMP,REPUBLICAN,19114.0,28507.0,rural,84.62647965781359
MT,RICHLAND,30083,DONALD J TRUMP,REPUBLICAN,4800.0,5798.0,urban,44.202749846090704
MT,ROOSEVELT,30085,DONALD J TRUMP,REPUBLICAN,1996.0,4017.0,urban,39.73141486810551
MT,ROSEBUD,30087,DONALD J TRUMP,REPUBLICAN,2486.0,3773.0,rural,100.0
MT,SANDERS,30089,DONALD J TRUMP,REPUBLICAN,5660.0,7622.0,rural,100.0
MT,SHERIDAN,30091,DONALD J TRUMP,REPUBLICAN,1403.0,2030.0,rural,100.0
MT,SILVER BOW,30093,JOSEPH R BIDEN JR,DEMOCRAT,10392.0,18658.0,urban,11.441520467836257
MT,STILLWATER,30095,DONALD J TRUMP,REPUBLICAN,4462.0,5724.0,rural,100.0
MT,SWEET GRASS,30097,DONALD J TRUMP,REPUBLICAN,1840.0,2446.0,rural,100.0
MT,TETON,30099,DONALD J TRUMP,REPUBLICAN,2608.0,3679.0,rural,100.0
MT,TOOLE,30101,DONALD J TRUMP,REPUBLICAN,1596.0,2119.0,urban,42.95642374154771
MT,TREASURE,30103,DONALD J TRUMP,REPUBLICAN,373.0,460.0,rural,100.0
MT,VALLEY,30105,DONALD J TRUMP,REPUBLICAN,3135.0,4261.0,rural,55.20423395304655
MT,WHEATLAND,30107,DONALD J TRUMP,REPUBLICAN,823.0,1068.0,rural,100.0
MT,WIBAUX,30109,DONALD J TRUMP,REPUBLICAN,516.0,598.0,rural,100.0
MT,YELLOWSTONE,30111,DONALD J TRUMP,REPUBLICAN,50772.0,83821.0,urban,16.688292379639392
NE,ADAMS,31001,DONALD J TRUMP,REPUBLICAN,10085.0,14602.0,urban,22.48437699273052
NE,ANTELOPE,31003,DONALD J TRUMP,REPUBLICAN,3093.0,3583.0,rural,100.0
NE,ARTHUR,31005,DONALD J TRUMP,REPUBLICAN,260.0,284.0,rural,100.0
NE,BANNER,31007,DONALD J TRUMP,REPUBLICAN,362.0,410.0,rural,100.0
NE,BLAINE,31009,DONALD J TRUMP,REPUBLICAN,280.0,317.0,rural,100.0
NE,BOONE,31011,DONALD J TRUMP,REPUBLICAN,2653.0,3217.0,rural,100.0
NE,BOX BUTTE,31013,DONALD J TRUMP,REPUBLICAN,4002.0,5181.0,urban,24.9557835160948
NE,BOYD,31015,DONALD J TRUMP,REPUBLICAN,1010.0,1153.0,rural,100.0
NE,BROWN,31017,DONALD J TRUMP,REPUBLICAN,1470.0,1679.0,rural,100.0
NE,BUFFALO,31019,DONALD J TRUMP,REPUBLICAN,16640.0,23589.0,urban,32.261073272309226
NE,BURT,31021,DONALD J TRUMP,REPUBLICAN,2580.0,3731.0,rural,100.0
NE,BUTLER,31023,DONALD J TRUMP,REPUBLICAN,3542.0,4498.0,rural,65.70577724836212
NE,CASS,31025,DONALD J TRUMP,REPUBLICAN,10121.0,15284.0,rural,72.95669743671012
NE,CEDAR,31027,DONALD J TRUMP,REPUBLICAN,4174.0,4996.0,rural,100.0
NE,CHASE,31029,DONALD J TRUMP,REPUBLICAN,1740.0,1993.0,rural,100.0
NE,CHERRY,31031,DONALD J TRUMP,REPUBLICAN,2844.0,3265.0,rural,52.51181515841065
NE,CHEYENNE,31033,DONALD J TRUMP,REPUBLICAN,3813.0,4765.0,urban,36.257251450290056
NE,CLAY,31035,DONALD J TRUMP,REPUBLICAN,2848.0,3558.0,rural,100.0
NE,COLFAX,31037,DONALD J TRUMP,REPUBLICAN,2636.0,3717.0,urban,40.51355206847361
NE,CUMING,31039,DONALD J TRUMP,REPUBLICAN,3507.0,4451.0,rural,65.20407046722836
NE,CUSTER,31041,DONALD J TRUMP,REPUBLICAN,5090.0,5993.0,rural,67.6661486424719
NE,DAKOTA,31043,DONALD J TRUMP,REPUBLICAN,3926.0,6794.0,urban,21.089212605922118
NE,DAWES,31045,DONALD J TRUMP,REPUBLICAN,2931.0,4121.0,urban,39.93683293400131
NE,DAWSON,31047,DONALD J TRUMP,REPUBLICAN,6524.0,9178.0,urban,26.654608238099154
NE,DEUEL,31049,DONALD J TRUMP,REPUBLICAN,871.0,1032.0,rural,100.0
NE,DIXON,31051,DONALD J TRUMP,REPUBLICAN,2335.0,3083.0,rural,100.0
NE,DODGE,31053,DONALD J TRUMP,REPUBLICAN,10984.0,16876.0,urban,25.128778174484207
NE,DOUGLAS,31055,JOSEPH R BIDEN JR,DEMOCRAT,150350.0,274951.0,urban,2.170524646593568
NE,DUNDY,31057,DONALD J TRUMP,REPUBLICAN,883.0,999.0,rural,100.0
NE,FILLMORE,31059,DONALD J TRUMP,REPUBLICAN,2359.0,3134.0,rural,100.0
NE,FRANKLIN,31061,DONALD J TRUMP,REPUBLICAN,1437.0,1724.0,rural,100.0
NE,FRONTIER,31063,DONALD J TRUMP,REPUBLICAN,1229.0,1440.0,rural,100.0
NE,FURNAS,31065,DONALD J TRUMP,REPUBLICAN,2163.0,2601.0,rural,100.0
NE,GAGE,31067,DONALD J TRUMP,REPUBLICAN,7445.0,11068.0,urban,44.399623504101115
NE,GARDEN,31069,DONALD J TRUMP,REPUBLICAN,1016.0,1195.0,rural,100.0
NE,GARFIELD,31071,DONALD J TRUMP,REPUBLICAN,933.0,1075.0,rural,100.0
NE,GOSPER,31073,DONALD J TRUMP,REPUBLICAN,893.0,1118.0,rural,100.0
NE,GRANT,31075,DONALD J TRUMP,REPUBLICAN,375.0,402.0,rural,100.0
NE,GREELEY,31077,DONALD J TRUMP,REPUBLICAN,1016.0,1258.0,rural,100.0
NE,HALL,31079,DONALD J TRUMP,REPUBLICAN,16189.0,24374.0,urban,14.624532905625609
NE,HAMILTON,31081,DONALD J TRUMP,REPUBLICAN,4309.0,5533.0,rural,51.052170100832974
NE,HARLAN,31083,DONALD J TRUMP,REPUBLICAN,1615.0,1928.0,rural,100.0
NE,HAYES,31085,DONALD J TRUMP,REPUBLICAN,494.0,534.0,rural,100.0
NE,HITCHCOCK,31087,DONALD J TRUMP,REPUBLICAN,1264.0,1469.0,rural,100.0
NE,HOLT,31089,DONALD J TRUMP,REPUBLICAN,4769.0,5537.0,rural,64.71490177287973
NE,HOOKER,31091,DONALD J TRUMP,REPUBLICAN,376.0,442.0,rural,100.0
NE,HOWARD,31093,DONALD J TRUMP,REPUBLICAN,2786.0,3501.0,rural,100.0
NE,JEFFERSON,31095,DONALD J TRUMP,REPUBLICAN,2616.0,3716.0,urban,48.16483370875845
NE,JOHNSON,31097,DONALD J TRUMP,REPUBLICAN,1518.0,2229.0,rural,100.0
NE,KEARNEY,31099,DONALD J TRUMP,REPUBLICAN,2822.0,3604.0,rural,54.5538603791031
NE,KEITH,31101,DONALD J TRUMP,REPUBLICAN,3544.0,4364.0,urban,47.13193116634799
NE,KEYA PAHA,31103,DONALD J TRUMP,REPUBLICAN,476.0,529.0,rural,100.0
NE,KIMBALL,31105,DONALD J TRUMP,REPUBLICAN,1563.0,1874.0,rural,100.0
NE,KNOX,31107,DONALD J TRUMP,REPUBLICAN,3721.0,4697.0,rural,100.0
NE,LANCASTER,31109,JOSEPH R BIDEN JR,DEMOCRAT,82293.0,156091.0,urban,8.253126237268182
NE,LINCOLN,31111,DONALD J TRUMP,REPUBLICAN,13071.0,17107.0,urban,30.519731040564373
NE,LOGAN,31113,DONALD J TRUMP,REPUBLICAN,407.0,450.0,rural,100.0
NE,LOUP,31115,DONALD J TRUMP,REPUBLICAN,370.0,454.0,rural,100.0
NE,MCPHERSON,31117,DONALD J TRUMP,REPUBLICAN,275.0,302.0,rural,100.0
NE,MADISON,31119,DONALD J TRUMP,REPUBLICAN,11940.0,15765.0,urban,27.90457621286845
NE,MERRICK,31121,DONALD J TRUMP,REPUBLICAN,3419.0,4257.0,rural,58.89101338432122
NE,MORRILL,31123,DONALD J TRUMP,REPUBLICAN,2113.0,2557.0,rural,100.0
NE,NANCE,31125,DONALD J TRUMP,REPUBLICAN,1437.0,1828.0,rural,100.0
NE,NEMAHA,31127,DONALD J TRUMP,REPUBLICAN,2428.0,3423.0,rural,52.06953642384106
NE,NUCKOLLS,31129,DONALD J TRUMP,REPUBLICAN,1857.0,2303.0,rural,100.0
NE,OTOE,31131,DONALD J TRUMP,REPUBLICAN,5649.0,8315.0,rural,55.10800508259213
NE,PAWNEE,31133,DONALD J TRUMP,REPUBLICAN,1071.0,1429.0,rural,100.0
NE,PERKINS,31135,DONALD J TRUMP,REPUBLICAN,1321.0,1544.0,rural,100.0
NE,PHELPS,31137,DONALD J TRUMP,REPUBLICAN,4157.0,5009.0,urban,41.880713974749675
NE,PIERCE,31139,DONALD J TRUMP,REPUBLICAN,3462.0,4006.0,rural,100.0
NE,PLATTE,31141,DONALD J TRUMP,REPUBLICAN,12186.0,15673.0,urban,31.42662158389428
NE,POLK,31143,DONALD J TRUMP,REPUBLICAN,2291.0,2879.0,rural,100.0
NE,RED WILLOW,31145,DONALD J TRUMP,REPUBLICAN,4525.0,5452.0,urban,31.58751696065129
NE,RICHARDSON,31147,DONALD J TRUMP,REPUBLICAN,3073.0,4126.0,rural,50.57993542986966
NE,ROCK,31149,DONALD J TRUMP,REPUBLICAN,744.0,841.0,rural,100.0
NE,SALINE,31151,DONALD J TRUMP,REPUBLICAN,3631.0,5770.0,rural,51.07042253521127
NE,SARPY,31153,DONALD J TRUMP,REPUBLICAN,51979.0,95673.0,urban,5.273860488541929
NE,SAUNDERS,31155,DONALD J TRUMP,REPUBLICAN,9108.0,12735.0,rural,66.48700673724736
NE,SCOTTS BLUFF,31157,DONALD J TRUMP,REPUBLICAN,10952.0,15469.0,urban,29.818771977278875
NE,SEWARD,31159,DONALD J TRUMP,REPUBLICAN,6490.0,9142.0,rural,60.3820895522388
NE,SHERIDAN,31161,DONALD J TRUMP,REPUBLICAN,2292.0,2672.0,rural,100.0
NE,SHERMAN,31163,DONALD J TRUMP,REPUBLICAN,1322.0,1698.0,rural,100.0
NE,SIOUX,31165,DONALD J TRUMP,REPUBLICAN,642.0,729.0,rural,100.0
NE,STANTON,31167,DONALD J TRUMP,REPUBLICAN,2561.0,3161.0,rural,73.48670256159244
NE,THAYER,31169,DONALD J TRUMP,REPUBLICAN,2308.0,2980.0,rural,100.0
NE,THOMAS,31171,DONALD J TRUMP,REPUBLICAN,377.0,427.0,rural,100.0
NE,THURSTON,31173,DONALD J TRUMP,REPUBLICAN,1180.0,2325.0,rural,100.0
NE,VALLEY,31175,DONALD J TRUMP,REPUBLICAN,1901.0,2340.0,rural,100.0
NE,WASHINGTON,31177,DONALD J TRUMP,REPUBLICAN,8583.0,12413.0,rural,61.233567263022636
NE,WAYNE,31179,DONALD J TRUMP,REPUBLICAN,3055.0,4200.0,urban,42.08441896821261
NE,WEBSTER,31181,DONALD J TRUMP,REPUBLICAN,1511.0,1876.0,rural,100.0
NE,WHEELER,31183,DONALD J TRUMP,REPUBLICAN,438.0,502.0,rural,100.0
NE,YORK,31185,DONALD J TRUMP,REPUBLICAN,5337.0,7143.0,urban,44.141968532747896
OH,ADAMS,39001,DONALD J TRUMP,REPUBLICAN,9870.0,12145.0,rural,89.02626970227671
OH,ALLEN,39003,DONALD J TRUMP,REPUBLICAN,33116.0,48006.0,urban,25.89085026944165
OH,ASHLAND,39005,DONALD J TRUMP,REPUBLICAN,19407.0,26405.0,rural,61.937559984192404
OH,ASHTABULA,39007,DONALD J TRUMP,REPUBLICAN,26890.0,44147.0,urban,46.36885819285299
OH,ATHENS,39009,JOSEPH R BIDEN JR,DEMOCRAT,14772.0,26059.0,urban,43.17062248096731
OH,AUGLAIZE,39011,DONALD J TRUMP,REPUBLICAN,20798.0,25777.0,urban,39.136869137522034
OH,BELMONT,39013,DONALD J TRUMP,REPUBLICAN,23560.0,33088.0,rural,54.66477272727273
OH,BROWN,39015,DONALD J TRUMP,REPUBLICAN,16480.0,21096.0,rural,76.55978236632029
OH,BUTLER,39017,DONALD J TRUMP,REPUBLICAN,114392.0,186737.0,urban,9.342895172900878
OH,CARROLL,39019,DONALD J TRUMP,REPUBLICAN,10745.0,14212.0,rural,70.95297544735747
OH,CHAMPAIGN,39021,DONALD J TRUMP,REPUBLICAN,14589.0,19972.0,rural,70.82325360999576
OH,CLARK,39023,DONALD J TRUMP,REPUBLICAN,39032.0,64212.0,urban,23.605358085200205
OH,CLERMONT,39025,DONALD J TRUMP,REPUBLICAN,74570.0,110480.0,urban,22.7165172803413
OH,CLINTON,39027,DONALD J TRUMP,REPUBLICAN,15488.0,20527.0,rural,54.63843958135109
OH,COLUMBIANA,39029,DONALD J TRUMP,REPUBLICAN,35726.0,49860.0,urban,43.864578407099344
OH,COSHOCTON,39031,DONALD J TRUMP,REPUBLICAN,12325.0,16739.0,rural,61.4698788650714
OH,CRAWFORD,39033,DONALD J TRUMP,REPUBLICAN,15436.0,20686.0,urban,35.26402338753883
OH,CUYAHOGA,39035,JOSEPH R BIDEN JR,DEMOCRAT,416176.0,625670.0,urban,0.5817455177785086
OH,DARKE,39037,DONALD J TRUMP,REPUBLICAN,22004.0,27134.0,rural,66.30223380350837
OH,DEFIANCE,39039,DONALD J TRUMP,REPUBLICAN,13038.0,19381.0,urban,43.85070574070753
OH,DELAWARE,39041,DONALD J TRUMP,REPUBLICAN,66356.0,126070.0,urban,19.310158770248087
OH,ERIE,39043,DONALD J TRUMP,REPUBLICAN,22160.0,40335.0,urban,26.478029035145763
OH,FAIRFIELD,39045,DONALD J TRUMP,REPUBLICAN,50797.0,83311.0,urban,34.71222529352199
OH,FAYETTE,39047,DONALD J TRUMP,REPUBLICAN,9473.0,12612.0,urban,47.75060282466414
OH,FRANKLIN,39049,JOSEPH R BIDEN JR,DEMOCRAT,409144.0,630577.0,urban,1.3540321845877734
OH,FULTON,39051,DONALD J TRUMP,REPUBLICAN,15731.0,22770.0,rural,56.15953908848189
OH,GALLIA,39053,DONALD J TRUMP,REPUBLICAN,10645.0,13799.0,rural,81.35061744358958
OH,GEAUGA,39055,DONALD J TRUMP,REPUBLICAN,34143.0,56021.0,rural,63.95460871427042
OH,GREENE,39057,DONALD J TRUMP,REPUBLICAN,52072.0,88643.0,urban,14.909669313561052
OH,GUERNSEY,39059,DONALD J TRUMP,REPUBLICAN,13407.0,18230.0,rural,61.41891386234939
OH,HAMILTON,39061,JOSEPH R BIDEN JR,DEMOCRAT,246266.0,430929.0,urban,2.231876905283571
OH,HANCOCK,39063,DONALD J TRUMP,REPUBLICAN,26310.0,38771.0,urban,31.110427643015697
OH,HARDIN,39065,DONALD J TRUMP,REPUBLICAN,9949.0,13247.0,rural,55.377752823008294
OH,HARRISON,39067,DONALD J TRUMP,REPUBLICAN,5792.0,7655.0,rural,84.10867372667676
OH,HENRY,39069,DONALD J TRUMP,REPUBLICAN,10479.0,14764.0,rural,69.0802764486975
OH,HIGHLAND,39071,DONALD J TRUMP,REPUBLICAN,15678.0,19676.0,rural,73.00236298148616
OH,HOCKING,39073,DONALD J TRUMP,REPUBLICAN,9737.0,13824.0,rural,70.84070796460176
OH,HOLMES,39075,DONALD J TRUMP,REPUBLICAN,10796.0,12947.0,rural,92.99438228768352
OH,HURON,39077,DONALD J TRUMP,REPUBLICAN,18956.0,27190.0,rural,50.30355885016603
OH,JACKSON,39079,DONALD J TRUMP,REPUBLICAN,11309.0,14794.0,rural,64.58088788562829
OH,JEFFERSON,39081,DONALD J TRUMP,REPUBLICAN,22828.0,33362.0,urban,38.98205396720653
OH,KNOX,39083,DONALD J TRUMP,REPUBLICAN,22340.0,31398.0,rural,55.70000492441031
OH,LAKE,39085,DONALD J TRUMP,REPUBLICAN,73278.0,130509.0,urban,6.529469556674231
OH,LAWRENCE,39087,DONALD J TRUMP,REPUBLICAN,20306.0,28127.0,urban,45.91673338670937
OH,LICKING,39089,DONALD J TRUMP,REPUBLICAN,59514.0,94210.0,urban,35.52783316916128
OH,LOGAN,39091,DONALD J TRUMP,REPUBLICAN,17964.0,23368.0,rural,56.91482402198089
OH,LORAIN,39093,DONALD J TRUMP,REPUBLICAN,79520.0,157437.0,urban,11.737944490901127
OH,LUCAS,39095,JOSEPH R BIDEN JR,DEMOCRAT,115411.0,200623.0,urban,4.660095288752079
OH,MADISON,39097,DONALD J TRUMP,REPUBLICAN,13835.0,19855.0,urban,48.486243812593536
OH,MAHONING,39099,DONALD J TRUMP,REPUBLICAN,59903.0,118966.0,urban,15.158506509004576
OH,MARION,39101,DONALD J TRUMP,REPUBLICAN,19023.0,27818.0,urban,30.250672922211695
OH,MEDINA,39103,DONALD J TRUMP,REPUBLICAN,64598.0,105825.0,urban,29.794234384792144
OH,MEIGS,39105,DONALD J TRUMP,REPUBLICAN,8316.0,10951.0,rural,81.2957509465713
OH,MERCER,39107,DONALD J TRUMP,REPUBLICAN,19452.0,23761.0,rural,61.3588474543049
OH,MIAMI,39109,DONALD J TRUMP,REPUBLICAN,41371.0,57972.0,urban,30.798197178701734
OH,MONROE,39111,DONALD J TRUMP,REPUBLICAN,5463.0,7148.0,rural,97.6505941811228
OH,MONTGOMERY,39113,JOSEPH R BIDEN JR,DEMOCRAT,135064.0,268505.0,urban,4.33128469802094
OH,MORGAN,39115,DONALD J TRUMP,REPUBLICAN,5041.0,6847.0,rural,81.48664806695895
OH,MORROW,39117,DONALD J TRUMP,REPUBLICAN,14077.0,18457.0,rural,88.83911907428144
OH,MUSKINGUM,39119,DONALD J TRUMP,REPUBLICAN,27867.0,40465.0,urban,47.032785742500636
OH,NOBLE,39121,DONALD J TRUMP,REPUBLICAN,5135.0,6343.0,rural,62.526459542505975
OH,OTTAWA,39123,DONALD J TRUMP,REPUBLICAN,14628.0,24007.0,urban,49.44723375494834
OH,PAULDING,39125,DONALD J TRUMP,REPUBLICAN,7086.0,9467.0,rural,81.90068318547976
OH,PERRY,39127,DONALD J TRUMP,REPUBLICAN,12357.0,16675.0,rural,75.24266459592877
OH,PICKAWAY,39129,DONALD J TRUMP,REPUBLICAN,20593.0,28271.0,urban,49.86534525476678
OH,PIKE,39131,DONALD J TRUMP,REPUBLICAN,9157.0,12412.0,rural,74.23804381901145
OH,PORTAGE,39133,DONALD J TRUMP,REPUBLICAN,45990.0,82872.0,urban,32.81336150019514
OH,PREBLE,39135,DONALD J TRUMP,REPUBLICAN,17022.0,21809.0,rural,69.2240359593092
OH,PUTNAM,39137,DONALD J TRUMP,REPUBLICAN,16412.0,19921.0,rural,84.66042493985333
OH,RICHLAND,39139,DONALD J TRUMP,REPUBLICAN,41472.0,59975.0,urban,32.05462944366339
OH,ROSS,39141,DONALD J TRUMP,REPUBLICAN,22278.0,33299.0,rural,58.671090387374456
OH,SANDUSKY,39143,DONALD J TRUMP,REPUBLICAN,18896.0,30074.0,urban,44.14380414807036
OH,SCIOTO,39145,DONALD J TRUMP,REPUBLICAN,22609.0,32047.0,rural,54.27741229449426
OH,SENECA,39147,DONALD J TRUMP,REPUBLICAN,17086.0,25810.0,urban,47.50903163274297
OH,SHELBY,39149,DONALD J TRUMP,REPUBLICAN,20422.0,25258.0,rural,51.11183052424985
OH,STARK,39151,DONALD J TRUMP,REPUBLICAN,111097.0,189879.0,urban,13.530057030879744
OH,SUMMIT,39153,JOSEPH R BIDEN JR,DEMOCRAT,151668.0,280473.0,urban,3.8766586498972835
OH,TRUMBULL,39155,DONALD J TRUMP,REPUBLICAN,55194.0,101001.0,urban,27.273937624520343
OH,TUSCARAWAS,39157,DONALD J TRUMP,REPUBLICAN,30458.0,44015.0,urban,41.580436801970144
OH,UNION,39159,DONALD J TRUMP,REPUBLICAN,21669.0,33445.0,urban,49.95219885277247
OH,VAN WERT,39161,DONALD J TRUMP,REPUBLICAN,11650.0,14965.0,rural,50.72710826607292
OH,VINTON,39163,DONALD J TRUMP,REPUBLICAN,4632.0,6030.0,rural,100.0
OH,WARREN,39165,DONALD J TRUMP,REPUBLICAN,87988.0,136100.0,urban,17.266200580178943
OH,WASHINGTON,39167,DONALD J TRUMP,REPUBLICAN,22307.0,32031.0,rural,56.56220661076758
OH,WAYNE,39169,DONALD J TRUMP,REPUBLICAN,36759.0,54283.0,rural,51.00069856793573
OH,WILLIAMS,39171,DONALD J TRUMP,REPUBLICAN,13452.0,18651.0,rural,63.628393815418946
OH,WOOD,39173,DONALD J TRUMP,REPUBLICAN,35757.0,67597.0,urban,29.5462514344001
OH,WYANDOT,39175,DONALD J TRUMP,REPUBLICAN,8462.0,11390.0,rural,57.41764315719655
OK,ADAIR,40001,DONALD J TRUMP,REPUBLICAN,4722.0,7108.0,rural,83.2958603359344
OK,ALFALFA,40003,DONALD J TRUMP,REPUBLICAN,1547.0,2262.0,rural,100.0
OK,ATOKA,40005,DONALD J TRUMP,REPUBLICAN,3319.0,5389.0,rural,100.0
OK,BEAVER,40007,DONALD J TRUMP,REPUBLICAN,1545.0,2178.0,rural,100.0
OK,BECKHAM,40009,DONALD J TRUMP,REPUBLICAN,5012.0,7948.0,urban,32.655183326551835
OK,BLAINE,40011,DONALD J TRUMP,REPUBLICAN,2516.0,3901.0,rural,57.431131206564515
OK,BRYAN,40013,DONALD J TRUMP,REPUBLICAN,10116.0,15976.0,rural,61.3306299509619
OK,CADDO,40015,DONALD J TRUMP,REPUBLICAN,6146.0,9859.0,rural,79.9695945945946
OK,CANADIAN,40017,DONALD J TRUMP,REPUBLICAN,35116.0,61940.0,urban,22.50802745345808
OK,CARTER,40019,DONALD J TRUMP,REPUBLICAN,12126.0,19479.0,rural,56.077969594381486
OK,CHEROKEE,40021,DONALD J TRUMP,REPUBLICAN,8912.0,17714.0,rural,60.04852405984634
OK,CHOCTAW,40023,DONALD J TRUMP,REPUBLICAN,3356.0,5832.0,rural,66.93193028609011
OK,CIMARRON,40025,DONALD J TRUMP,REPUBLICAN,596.0,1054.0,rural,100.0
OK,CLEVELAND,40027,DONALD J TRUMP,REPUBLICAN,46952.0,119778.0,urban,16.883736388340402
OK,COAL,40029,DONALD J TRUMP,REPUBLICAN,1451.0,2524.0,rural,100.0
OK,COMANCHE,40031,DONALD J TRUMP,REPUBLICAN,16389.0,35631.0,urban,21.790036906315976
OK,COTTON,40033,DONALD J TRUMP,REPUBLICAN,1486.0,2572.0,rural,59.534958824479254
OK,CRAIG,40035,DONALD J TRUMP,REPUBLICAN,3776.0,6032.0,rural,60.063876505422854
OK,CREEK,40037,DONALD J TRUMP,REPUBLICAN,19687.0,30505.0,rural,53.944002172452734
OK,CUSTER,40039,DONALD J TRUMP,REPUBLICAN,6390.0,10691.0,urban,30.32509374203648
OK,DELAWARE,40041,DONALD J TRUMP,REPUBLICAN,10792.0,17245.0,rural,81.1169764022465
OK,DEWEY,40043,DONALD J TRUMP,REPUBLICAN,1795.0,2359.0,rural,100.0
OK,ELLIS,40045,DONALD J TRUMP,REPUBLICAN,1356.0,1873.0,rural,100.0
OK,GARFIELD,40047,DONALD J TRUMP,REPUBLICAN,13701.0,22430.0,urban,21.411356883459888
OK,GARVIN,40049,DONALD J TRUMP,REPUBLICAN,7218.0,10922.0,rural,68.70104438642298
OK,GRADY,40051,DONALD J TRUMP,REPUBLICAN,14786.0,23101.0,rural,63.885869046937884
OK,GRANT,40053,DONALD J TRUMP,REPUBLICAN,1586.0,2226.0,rural,100.0
OK,GREER,40055,DONALD J TRUMP,REPUBLICAN,1229.0,1973.0,rural,52.65266869690656
OK,HARMON,40057,DONALD J TRUMP,REPUBLICAN,530.0,933.0,rural,100.0
OK,HARPER,40059,DONALD J TRUMP,REPUBLICAN,1074.0,1487.0,rural,100.0
OK,HASKELL,40061,DONALD J TRUMP,REPUBLICAN,3102.0,5014.0,rural,77.73513979168298
OK,HUGHES,40063,DONALD J TRUMP,REPUBLICAN,3194.0,4857.0,rural,58.80882667999714
OK,JACKSON,40065,DONALD J TRUMP,REPUBLICAN,4894.0,8221.0,urban,24.75232549345837
OK,JEFFERSON,40067,DONALD J TRUMP,REPUBLICAN,1581.0,2385.0,rural,100.0
OK,JOHNSTON,40069,DONALD J TRUMP,REPUBLICAN,2705.0,4251.0,rural,100.0
OK,KAY,40071,DONALD J TRUMP,REPUBLICAN,10483.0,17249.0,urban,24.474893690133584
OK,KINGFISHER,40073,DONALD J TRUMP,REPUBLICAN,4213.0,6465.0,rural,72.43581215910602
OK,KIOWA,40075,DONALD J TRUMP,REPUBLICAN,2076.0,3427.0,rural,61.65572729197544
OK,LATIMER,40077,DONALD J TRUMP,REPUBLICAN,2801.0,4249.0,rural,73.29209252286175
OK,LE FLORE,40079,DONALD J TRUMP,REPUBLICAN,12389.0,18805.0,rural,72.89615751032073
OK,LINCOLN,40081,DONALD J TRUMP,REPUBLICAN,9950.0,14888.0,rural,92.11040760948852
OK,LOGAN,40083,DONALD J TRUMP,REPUBLICAN,11604.0,21574.0,rural,55.37421143184859
OK,LOVE,40085,DONALD J TRUMP,REPUBLICAN,2487.0,4076.0,rural,100.0
OK,MCCLAIN,40087,DONALD J TRUMP,REPUBLICAN,12641.0,19236.0,rural,77.16628992059353
OK,MCCURTAIN,40089,DONALD J TRUMP,REPUBLICAN,7969.0,11467.0,rural,69.2528128864891
OK,MCINTOSH,40091,DONALD J TRUMP,REPUBLICAN,4938.0,8335.0,rural,87.3000197511357
OK,MAJOR,40093,DONALD J TRUMP,REPUBLICAN,2308.0,3467.0,rural,100.0
OK,MARSHALL,40095,DONALD J TRUMP,REPUBLICAN,3724.0,6064.0,rural,72.10227272727273
OK,MAYES,40097,DONALD J TRUMP,REPUBLICAN,10899.0,16626.0,rural,77.39887054945588
OK,MURRAY,40099,DONALD J TRUMP,REPUBLICAN,2948.0,5894.0,urban,45.69988137603796
OK,MUSKOGEE,40101,DONALD J TRUMP,REPUBLICAN,12899.0,25081.0,urban,41.1170587406677
OK,NOBLE,40103,DONALD J TRUMP,REPUBLICAN,2867.0,4938.0,rural,56.30135801401263
OK,NOWATA,40105,DONALD J TRUMP,REPUBLICAN,2735.0,4391.0,rural,57.934700075930145
OK,OKFUSKEE,40107,DONALD J TRUMP,REPUBLICAN,2448.0,4038.0,rural,74.1448609630055
OK,OKLAHOMA,40109,DONALD J TRUMP,REPUBLICAN,109618.0,294740.0,urban,6.2753867412156135
OK,OKMULGEE,40111,DONALD J TRUMP,REPUBLICAN,7797.0,14313.0,urban,48.55124909531059
OK,OSAGE,40113,DONALD J TRUMP,REPUBLICAN,10528.0,20538.0,rural,59.47295247724975
OK,OTTAWA,40115,DONALD J TRUMP,REPUBLICAN,6884.0,11438.0,urban,49.30921878924893
OK,PAWNEE,40117,DONALD J TRUMP,REPUBLICAN,4391.0,6786.0,rural,81.130481993123
OK,PAYNE,40119,DONALD J TRUMP,REPUBLICAN,14290.0,29643.0,urban,33.733678086619264
OK,PITTSBURG,40121,DONALD J TRUMP,REPUBLICAN,11825.0,17924.0,rural,51.916573946811525
OK,PONTOTOC,40123,DONALD J TRUMP,REPUBLICAN,8144.0,15320.0,rural,53.590099221167186
OK,POTTAWATOMIE,40125,DONALD J TRUMP,REPUBLICAN,15435.0,28185.0,rural,50.67106362143947
OK,PUSHMATAHA,40127,DONALD J TRUMP,REPUBLICAN,3057.0,4739.0,rural,100.0
OK,ROGER MILLS,40129,DONALD J TRUMP,REPUBLICAN,1268.0,1834.0,rural,100.0
OK,ROGERS,40131,DONALD J TRUMP,REPUBLICAN,25062.0,44553.0,rural,50.29514987630171
OK,SEMINOLE,40133,DONALD J TRUMP,REPUBLICAN,4810.0,8337.0,rural,64.6731025822149
OK,SEQUOYAH,40135,DONALD J TRUMP,REPUBLICAN,10286.0,15386.0,rural,66.62499115378264
