date,changecolor,cases_avg_per_100k,segmentname
2020-06-20,#11A3D6,0.932,To Democrat
2020-06-20,#556B2F,0.3491666666666667,To other
2020-06-20,#970D03,5.480155569383944,Stayed Republican
2020-06-20,#AB5A68,11.406666666666666,To Republican
2020-06-21,#030D97,11.465847457627117,Stayed Democrat
2020-06-21,#11A3D6,0.966,To Democrat
2020-06-21,#556B2F,0.48,To other
2020-06-21,#970D03,5.638420398009949,Stayed Republican
2020-06-21,#AB5A68,10.746666666666668,To Republican
2020-06-22,#030D97,12.622542372881357,Stayed Democrat
2020-06-22,#11A3D6,1.129,To Democrat
2020-06-22,#556B2F,0.48,To other
2020-06-22,#970D03,5.993225605966436,Stayed Republican
2020-06-22,#AB5A68,11.026666666666666,To Republican
2020-06-23,#030D97,13.879491525423735,Stayed Democrat
2020-06-23,#11A3D6,1.131,To Democrat
2020-06-23,#556B2F,0.5125000000000001,To other
2020-06-23,#970D03,6.125710738671634,Stayed Republican
2020-06-23,#AB5A68,12.030000000000001,To Republican
2020-06-24,#030D97,14.170847457627127,Stayed Democrat
2020-06-24,#11A3D6,1.0470000000000002,To Democrat
2020-06-24,#556B2F,0.9100000000000001,To other
2020-06-24,#970D03,6.364922600619194,Stayed Republican
2020-06-24,#AB5A68,12.436666666666667,To Republican
2020-06-25,#030D97,15.331176470588234,Stayed Democrat
2020-06-25,#11A3D6,1.7850000000000001,To Democrat
2020-06-25,#556B2F,1.1358333333333335,To other
2020-06-25,#970D03,6.706312538604076,Stayed Republican
2020-06-25,#AB5A68,13.36,To Republican
2020-06-26,#030D97,15.27924369747899,Stayed Democrat
2020-06-26,#11A3D6,1.985,To Democrat
2020-06-26,#556B2F,1.1091666666666666,To other
2020-06-26,#970D03,6.889040590405894,Stayed Republican
2020-06-26,#AB5A68,14.979999999999999,To Republican
2020-06-27,#030D97,15.47764705882353,Stayed Democrat
2020-06-27,#11A3D6,2.577,To Democrat
2020-06-27,#556B2F,1.065,To other
2020-06-27,#970D03,7.067054120541197,Stayed Republican
2020-06-27,#AB5A68,14.9,To Republican
2020-06-28,#030D97,15.944201680672279,Stayed Democrat
2020-06-28,#11A3D6,3.164,To Democrat
2020-06-28,#556B2F,0.9133333333333332,To other
2020-06-28,#970D03,7.188407134071336,Stayed Republican
2020-06-28,#AB5A68,18.849999999999998,To Republican
2020-06-29,#030D97,15.780672268907571,Stayed Democrat
2020-06-29,#11A3D6,3.3849999999999993,To Democrat
2020-06-29,#556B2F,0.9466666666666667,To other
2020-06-29,#970D03,7.175451751690234,Stayed Republican
2020-06-29,#AB5A68,19.066666666666666,To Republican
2020-06-30,#030D97,15.68428571428571,Stayed Democrat
2020-06-30,#11A3D6,3.723,To Democrat
2020-06-30,#556B2F,0.9141666666666667,To other
2020-06-30,#970D03,7.548888888888881,Stayed Republican
2020-06-30,#AB5A68,19.176666666666666,To Republican
2020-07-01,#030D97,17.619579831932768,Stayed Democrat
2020-07-01,#11A3D6,4.366,To Democrat
2020-07-01,#556B2F,0.54,To other
2020-07-01,#970D03,7.671960784313709,Stayed Republican
2020-07-01,#AB5A68,18.706666666666667,To Republican
2020-07-02,#030D97,17.47159663865546,Stayed Democrat
2020-07-02,#11A3D6,4.292999999999999,To Democrat
2020-07-02,#556B2F,0.4933333333333334,To other
2020-07-02,#970D03,7.992527539779664,Stayed Republican
2020-07-02,#AB5A68,17.406666666666666,To Republican
2020-07-03,#030D97,19.966722689075628,Stayed Democrat
2020-07-03,#11A3D6,4.055000000000001,To Democrat
2020-07-03,#556B2F,0.47750000000000004,To other
2020-07-03,#970D03,8.247254423428899,Stayed Republican
2020-07-03,#AB5A68,21.875,To Republican
2020-07-04,#030D97,21.0890756302521,Stayed Democrat
2020-07-04,#11A3D6,4.0600000000000005,To Democrat
2020-07-04,#556B2F,0.4741666666666666,To other
2020-07-04,#970D03,8.419366240097483,Stayed Republican
2020-07-04,#AB5A68,23.052500000000002,To Republican
2020-07-05,#030D97,21.43378151260503,Stayed Democrat
2020-07-05,#11A3D6,3.808,To Democrat
2020-07-05,#556B2F,0.6675,To other
2020-07-05,#970D03,8.438549664838503,Stayed Republican
2020-07-05,#AB5A68,20.8675,To Republican
2020-07-06,#030D97,20.136554621848724,Stayed Democrat
2020-07-06,#11A3D6,3.7099999999999995,To Democrat
2020-07-06,#556B2F,0.6333333333333333,To other
2020-07-06,#970D03,8.634769137302555,Stayed Republican
2020-07-06,#AB5A68,20.805,To Republican
2020-07-07,#030D97,20.438319327731076,Stayed Democrat
2020-07-07,#11A3D6,3.9219999999999997,To Democrat
2020-07-07,#556B2F,0.6808333333333333,To other
2020-07-07,#970D03,8.905555555555557,Stayed Republican
2020-07-07,#AB5A68,20.805,To Republican
2020-07-08,#030D97,19.149831932773093,Stayed Democrat
2020-07-08,#11A3D6,3.653,To Democrat
2020-07-08,#556B2F,0.7191666666666667,To other
2020-07-08,#970D03,9.421580860084788,Stayed Republican
2020-07-08,#AB5A68,20.785,To Republican
2020-07-09,#030D97,19.402352941176463,Stayed Democrat
2020-07-09,#11A3D6,4.773000000000001,To Democrat
2020-07-09,#556B2F,0.6016666666666667,To other
2020-07-09,#970D03,9.873288915808612,Stayed Republican
2020-07-09,#AB5A68,20.8675,To Republican
2020-07-10,#030D97,18.471083333333333,Stayed Democrat
2020-07-10,#11A3D6,5.7059999999999995,To Democrat
2020-07-10,#556B2F,0.6,To other
2020-07-10,#970D03,10.552549848942592,Stayed Republican
2020-07-10,#AB5A68,11.4175,To Republican
2020-07-11,#030D97,18.757499999999997,Stayed Democrat
2020-07-11,#11A3D6,6.340999999999999,To Democrat
2020-07-11,#556B2F,0.5741666666666666,To other
2020-07-11,#970D03,11.360120700060333,Stayed Republican
2020-07-11,#AB5A68,11.752500000000001,To Republican
2020-07-12,#030D97,19.655666666666654,Stayed Democrat
2020-07-12,#11A3D6,6.076999999999999,To Democrat
2020-07-12,#556B2F,0.9383333333333334,To other
2020-07-12,#970D03,12.050921131848282,Stayed Republican
2020-07-12,#AB5A68,30.835,To Republican
2020-07-13,#030D97,21.207416666666656,Stayed Democrat
2020-07-13,#11A3D6,6.199,To Democrat
2020-07-13,#556B2F,1.0666666666666667,To other
2020-07-13,#970D03,12.49572202166064,Stayed Republican
2020-07-13,#AB5A68,33.442499999999995,To Republican
2020-07-14,#030D97,22.178083333333326,Stayed Democrat
2020-07-14,#11A3D6,6.732000000000001,To Democrat
2020-07-14,#556B2F,1.0608333333333333,To other
2020-07-14,#970D03,12.77040143798682,Stayed Republican
2020-07-14,#AB5A68,37.735,To Republican
2020-07-15,#030D97,23.116416666666655,Stayed Democrat
2020-07-15,#11A3D6,7.321,To Democrat
2020-07-15,#556B2F,1.2441666666666664,To other
2020-07-15,#970D03,13.294574850299407,Stayed Republican
2020-07-15,#AB5A68,42.075,To Republican
2020-07-16,#030D97,24.18633333333334,Stayed Democrat
2020-07-16,#11A3D6,5.914545454545453,To Democrat
2020-07-16,#556B2F,1.1758333333333333,To other
2020-07-16,#970D03,13.651281437125753,Stayed Republican
2020-07-16,#AB5A68,43.6925,To Republican
2020-07-17,#030D97,24.076416666666674,Stayed Democrat
2020-07-17,#11A3D6,6.536363636363635,To Democrat
2020-07-17,#556B2F,1.1199999999999999,To other
2020-07-17,#970D03,13.637105263157876,Stayed Republican
2020-07-17,#AB5A68,44.945,To Republican
2020-07-18,#030D97,25.568666666666676,Stayed Democrat
2020-07-18,#11A3D6,6.315454545454545,To Democrat
2020-07-18,#556B2F,1.1199999999999999,To other
2020-07-18,#970D03,13.727549312612055,Stayed Republican
2020-07-18,#AB5A68,45.76,To Republican
2020-07-19,#030D97,27.574666666666687,Stayed Democrat
2020-07-19,#11A3D6,6.730909090909091,To Democrat
2020-07-19,#556B2F,0.7958333333333333,To other
2020-07-19,#970D03,13.989414575866173,Stayed Republican
2020-07-19,#AB5A68,28.89,To Republican
2020-07-20,#030D97,28.58658333333334,Stayed Democrat
2020-07-20,#11A3D6,7.523636363636363,To Democrat
2020-07-20,#556B2F,0.7841666666666667,To other
2020-07-20,#970D03,14.366694510739856,Stayed Republican
2020-07-20,#AB5A68,26.78,To Republican
2020-07-21,#030D97,29.79391666666667,Stayed Democrat
2020-07-21,#11A3D6,7.542727272727273,To Democrat
2020-07-21,#556B2F,0.7958333333333334,To other
2020-07-21,#970D03,14.927596899224797,Stayed Republican
2020-07-21,#AB5A68,25.7325,To Republican
2020-07-22,#030D97,30.491083333333336,Stayed Democrat
2020-07-22,#11A3D6,7.188181818181818,To Democrat
2020-07-22,#556B2F,0.5808333333333334,To other
2020-07-22,#970D03,15.003371054198919,Stayed Republican
2020-07-22,#AB5A68,23.47,To Republican
2020-07-23,#030D97,30.04716666666666,Stayed Democrat
2020-07-23,#11A3D6,7.031818181818181,To Democrat
2020-07-23,#556B2F,0.5158333333333334,To other
2020-07-23,#970D03,15.425026769779873,Stayed Republican
2020-07-23,#AB5A68,29.525,To Republican
2020-07-24,#030D97,30.704166666666662,Stayed Democrat
2020-07-24,#11A3D6,6.104545454545454,To Democrat
2020-07-24,#556B2F,0.65,To other
2020-07-24,#970D03,16.00483045806065,Stayed Republican
2020-07-24,#AB5A68,30.4375,To Republican
2020-07-25,#030D97,30.998250000000002,Stayed Democrat
2020-07-25,#11A3D6,8.006363636363638,To Democrat
2020-07-25,#556B2F,0.8574999999999999,To other
2020-07-25,#970D03,16.382178041543035,Stayed Republican
2020-07-25,#AB5A68,39.265,To Republican
2020-07-26,#030D97,30.209749999999993,Stayed Democrat
2020-07-26,#11A3D6,7.75909090909091,To Democrat
2020-07-26,#556B2F,0.6741666666666667,To other
2020-07-26,#970D03,16.57478931750744,Stayed Republican
2020-07-26,#AB5A68,40.525000000000006,To Republican
2020-07-27,#030D97,30.192749999999993,Stayed Democrat
2020-07-27,#11A3D6,7.138181818181818,To Democrat
2020-07-27,#556B2F,0.6183333333333333,To other
2020-07-27,#970D03,16.709863582443653,Stayed Republican
2020-07-27,#AB5A68,41.135000000000005,To Republican
2020-07-28,#030D97,30.086083333333324,Stayed Democrat
2020-07-28,#11A3D6,6.620909090909089,To Democrat
2020-07-28,#556B2F,0.6008333333333332,To other
2020-07-28,#970D03,16.736947243627696,Stayed Republican
2020-07-28,#AB5A68,44.7025,To Republican
2020-07-29,#030D97,32.326583333333325,Stayed Democrat
2020-07-29,#11A3D6,6.879090909090911,To Democrat
2020-07-29,#556B2F,0.6124999999999999,To other
2020-07-29,#970D03,16.80950858496152,Stayed Republican
2020-07-29,#AB5A68,51.875,To Republican
2020-07-30,#030D97,34.21158333333333,Stayed Democrat
2020-07-30,#11A3D6,6.903636363636363,To Democrat
2020-07-30,#556B2F,0.6124999999999999,To other
2020-07-30,#970D03,16.86024274718767,Stayed Republican
2020-07-30,#AB5A68,49.1725,To Republican
2020-07-31,#030D97,34.19866666666667,Stayed Democrat
2020-07-31,#11A3D6,6.950909090909092,To Democrat
2020-07-31,#556B2F,0.5824999999999999,To other
2020-07-31,#970D03,16.80044404973356,Stayed Republican
2020-07-31,#AB5A68,48.1775,To Republican
2020-08-01,#030D97,34.81250000000001,Stayed Democrat
2020-08-01,#11A3D6,5.54909090909091,To Democrat
2020-08-01,#556B2F,0.49416666666666664,To other
2020-08-01,#970D03,16.656269982237955,Stayed Republican
2020-08-01,#AB5A68,50.88,To Republican
2020-08-02,#030D97,35.00641666666668,Stayed Democrat
2020-08-02,#11A3D6,6.194545454545454,To Democrat
2020-08-02,#556B2F,0.48166666666666663,To other
2020-08-02,#970D03,16.45380106571935,Stayed Republican
2020-08-02,#AB5A68,48.6975,To Republican
2020-08-03,#030D97,33.64691666666667,Stayed Democrat
2020-08-03,#11A3D6,6.087272727272728,To Democrat
2020-08-03,#556B2F,0.41583333333333333,To other
2020-08-03,#970D03,16.10550621669626,Stayed Republican
2020-08-03,#AB5A68,49.475,To Republican
2020-08-04,#030D97,32.41008333333335,Stayed Democrat
2020-08-04,#11A3D6,5.949090909090909,To Democrat
2020-08-04,#556B2F,0.4283333333333334,To other
2020-08-04,#970D03,15.906544378698223,Stayed Republican
2020-08-04,#AB5A68,43.67,To Republican
2020-08-05,#030D97,31.588750000000005,Stayed Democrat
2020-08-05,#11A3D6,6.282727272727272,To Democrat
2020-08-05,#556B2F,0.5558333333333333,To other
2020-08-05,#970D03,16.001531638083964,Stayed Republican
2020-08-05,#AB5A68,35.790000000000006,To Republican
2020-08-06,#030D97,29.920249999999996,Stayed Democrat
2020-08-06,#11A3D6,7.208181818181817,To Democrat
2020-08-06,#556B2F,0.7599999999999999,To other
2020-08-06,#970D03,15.98157801418438,Stayed Republican
2020-08-06,#AB5A68,34.405,To Republican
2020-08-07,#030D97,31.242250000000002,Stayed Democrat
2020-08-07,#11A3D6,18.619090909090907,To Democrat
2020-08-07,#556B2F,0.65,To other
2020-08-07,#970D03,16.506158392434983,Stayed Republican
2020-08-07,#AB5A68,35.8625,To Republican
2020-08-08,#030D97,30.501916666666666,Stayed Democrat
2020-08-08,#11A3D6,18.784545454545455,To Democrat
2020-08-08,#556B2F,0.5133333333333333,To other
2020-08-08,#970D03,16.64865248226947,Stayed Republican
2020-08-08,#AB5A68,25.744999999999997,To Republican
2020-08-09,#030D97,30.05291666666667,Stayed Democrat
2020-08-09,#11A3D6,18.733636363636364,To Democrat
2020-08-09,#556B2F,0.6191666666666666,To other
2020-08-09,#970D03,16.942535460992886,Stayed Republican
2020-08-09,#AB5A68,24.8,To Republican
2020-08-10,#030D97,29.76608333333333,Stayed Democrat
2020-08-10,#11A3D6,18.507272727272724,To Democrat
2020-08-10,#556B2F,0.6733333333333333,To other
2020-08-10,#970D03,16.816583924349874,Stayed Republican
2020-08-10,#AB5A68,22.7425,To Republican
2020-08-11,#030D97,29.96958333333333,Stayed Democrat
2020-08-11,#11A3D6,19.358181818181816,To Democrat
2020-08-11,#556B2F,0.8624999999999999,To other
2020-08-11,#970D03,16.748766233766215,Stayed Republican
2020-08-11,#AB5A68,24.400000000000002,To Republican
2020-08-12,#030D97,27.747999999999994,Stayed Democrat
2020-08-12,#11A3D6,19.046363636363637,To Democrat
2020-08-12,#556B2F,0.8175,To other
2020-08-12,#970D03,16.799657615112164,Stayed Republican
2020-08-12,#AB5A68,26.4525,To Republican
2020-08-13,#030D97,26.92508333333333,Stayed Democrat
2020-08-13,#11A3D6,18.03909090909091,To Democrat
2020-08-13,#556B2F,0.6749999999999999,To other
2020-08-13,#970D03,16.878956982910978,Stayed Republican
2020-08-13,#AB5A68,23.69,To Republican
2020-08-14,#030D97,26.77566666666666,Stayed Democrat
2020-08-14,#11A3D6,6.2681818181818185,To Democrat
2020-08-14,#556B2F,0.8033333333333333,To other
2020-08-14,#970D03,16.557672362993507,Stayed Republican
2020-08-14,#AB5A68,21.8775,To Republican
2020-08-15,#030D97,24.44191666666666,Stayed Democrat
2020-08-15,#11A3D6,5.758181818181818,To Democrat
2020-08-15,#556B2F,0.9583333333333334,To other
2020-08-15,#970D03,16.42674130819092,Stayed Republican
2020-08-15,#AB5A68,23.025,To Republican
2020-08-16,#030D97,25.003583333333324,Stayed Democrat
2020-08-16,#11A3D6,4.909090909090908,To Democrat
2020-08-16,#556B2F,0.8683333333333333,To other
2020-08-16,#970D03,15.962286387743053,Stayed Republican
2020-08-16,#AB5A68,23.712500000000002,To Republican
2020-08-17,#030D97,24.20783333333333,Stayed Democrat
2020-08-17,#11A3D6,5.702727272727272,To Democrat
2020-08-17,#556B2F,1.0025,To other
2020-08-17,#970D03,15.836464348850887,Stayed Republican
2020-08-17,#AB5A68,25.6075,To Republican
2020-08-18,#030D97,23.549416666666662,Stayed Democrat
2020-08-18,#11A3D6,5.242727272727273,To Democrat
2020-08-18,#556B2F,0.8758333333333334,To other
2020-08-18,#970D03,15.529882214369835,Stayed Republican
2020-08-18,#AB5A68,32.5375,To Republican
2020-08-19,#030D97,22.74491666666666,Stayed Democrat
2020-08-19,#11A3D6,5.427272727272729,To Democrat
2020-08-19,#556B2F,0.7966666666666667,To other
2020-08-19,#970D03,15.644791053560901,Stayed Republican
2020-08-19,#AB5A68,30.02,To Republican
2020-08-20,#030D97,24.407250000000012,Stayed Democrat
2020-08-20,#11A3D6,6.012727272727273,To Democrat
2020-08-20,#556B2F,0.7816666666666667,To other
2020-08-20,#970D03,15.23996468510886,Stayed Republican
2020-08-20,#AB5A68,33.864999999999995,To Republican
2020-08-21,#030D97,26.421083333333318,Stayed Democrat
2020-08-21,#11A3D6,8.076363636363636,To Democrat
2020-08-21,#556B2F,0.7241666666666666,To other
2020-08-21,#970D03,14.910900529723381,Stayed Republican
2020-08-21,#AB5A68,34.412499999999994,To Republican
2020-08-22,#030D97,27.282083333333333,Stayed Democrat
2020-08-22,#11A3D6,10.74,To Democrat
2020-08-22,#556B2F,0.8075000000000001,To other
2020-08-22,#970D03,14.853225426721599,Stayed Republican
2020-08-22,#AB5A68,29.8525,To Republican
2020-08-23,#030D97,26.068666666666665,Stayed Democrat
2020-08-23,#11A3D6,11.388181818181819,To Democrat
2020-08-23,#556B2F,0.7841666666666667,To other
2020-08-23,#970D03,14.619370217775147,Stayed Republican
2020-08-23,#AB5A68,28.26,To Republican
2020-08-24,#030D97,26.476333333333333,Stayed Democrat
2020-08-24,#11A3D6,11.773636363636365,To Democrat
2020-08-24,#556B2F,0.7616666666666667,To other
2020-08-24,#970D03,14.868589065255728,Stayed Republican
2020-08-24,#AB5A68,26.217499999999998,To Republican
2020-08-25,#030D97,27.20833333333333,Stayed Democrat
2020-08-25,#11A3D6,11.506363636363638,To Democrat
2020-08-25,#556B2F,0.7416666666666666,To other
2020-08-25,#970D03,15.235196942974712,Stayed Republican
2020-08-25,#AB5A68,17.705000000000002,To Republican
2020-08-26,#030D97,27.432416666666647,Stayed Democrat
2020-08-26,#11A3D6,10.806363636363635,To Democrat
2020-08-26,#556B2F,0.8000000000000002,To other
2020-08-26,#970D03,15.23161081716637,Stayed Republican
2020-08-26,#AB5A68,16.322499999999998,To Republican
2020-08-27,#030D97,25.196333333333325,Stayed Democrat
2020-08-27,#11A3D6,10.665454545454546,To Democrat
2020-08-27,#556B2F,1.0366666666666666,To other
2020-08-27,#970D03,15.665064629847228,Stayed Republican
2020-08-27,#AB5A68,13.065,To Republican
2020-08-28,#030D97,21.217083333333335,Stayed Democrat
2020-08-28,#11A3D6,8.753636363636364,To Democrat
2020-08-28,#556B2F,1.0483333333333336,To other
2020-08-28,#970D03,15.74837250293773,Stayed Republican
2020-08-28,#AB5A68,11.4375,To Republican
2020-08-29,#030D97,20.544083333333337,Stayed Democrat
2020-08-29,#11A3D6,6.140000000000001,To Democrat
2020-08-29,#556B2F,1.0483333333333331,To other
2020-08-29,#970D03,15.84450058754407,Stayed Republican
2020-08-29,#AB5A68,12.732500000000002,To Republican
2020-08-30,#030D97,19.91566666666667,Stayed Democrat
2020-08-30,#11A3D6,5.542727272727273,To Democrat
2020-08-30,#556B2F,1.2466666666666664,To other
2020-08-30,#970D03,16.235287896592215,Stayed Republican
2020-08-30,#AB5A68,13.724999999999998,To Republican
2020-08-31,#030D97,20.23141666666667,Stayed Democrat
2020-08-31,#11A3D6,4.680909090909091,To Democrat
2020-08-31,#556B2F,1.1175,To other
2020-08-31,#970D03,16.65065804935366,Stayed Republican
2020-08-31,#AB5A68,13.9475,To Republican
2020-09-01,#030D97,19.88525,Stayed Democrat
2020-09-01,#11A3D6,5.195454545454546,To Democrat
2020-09-01,#556B2F,1.1641666666666668,To other
2020-09-01,#970D03,16.316533490011757,Stayed Republican
2020-09-01,#AB5A68,13.425,To Republican
2020-09-02,#030D97,19.79949999999999,Stayed Democrat
2020-09-02,#11A3D6,6.187272727272727,To Democrat
2020-09-02,#556B2F,1.1675,To other
2020-09-02,#970D03,16.290663924794377,Stayed Republican
2020-09-02,#AB5A68,13.0025,To Republican
2020-09-03,#030D97,19.933416666666652,Stayed Democrat
2020-09-03,#11A3D6,6.678181818181818,To Democrat
2020-09-03,#556B2F,0.895,To other
2020-09-03,#970D03,16.377138660399535,Stayed Republican
2020-09-03,#AB5A68,13.49,To Republican
2020-09-04,#030D97,19.572583333333327,Stayed Democrat
2020-09-04,#11A3D6,7.020909090909091,To Democrat
2020-09-04,#556B2F,0.8741666666666665,To other
2020-09-04,#970D03,16.694030552291427,Stayed Republican
2020-09-04,#AB5A68,24.915,To Republican
2020-09-05,#030D97,18.46975,Stayed Democrat
2020-09-05,#11A3D6,7.994545454545454,To Democrat
2020-09-05,#556B2F,0.7183333333333334,To other
2020-09-05,#970D03,16.556339600470032,Stayed Republican
2020-09-05,#AB5A68,25.7175,To Republican
2020-09-06,#030D97,17.72425,Stayed Democrat
2020-09-06,#11A3D6,8.217272727272727,To Democrat
2020-09-06,#556B2F,0.555,To other
2020-09-06,#970D03,16.357685076380726,Stayed Republican
2020-09-06,#AB5A68,27.155,To Republican
2020-09-07,#030D97,16.89116666666667,Stayed Democrat
2020-09-07,#11A3D6,8.444545454545455,To Democrat
2020-09-07,#556B2F,0.6333333333333334,To other
2020-09-07,#970D03,15.517473560517027,Stayed Republican
2020-09-07,#AB5A68,29.255000000000003,To Republican
2020-09-08,#030D97,14.784499999999996,Stayed Democrat
2020-09-08,#11A3D6,7.4772727272727275,To Democrat
2020-09-08,#556B2F,0.6175,To other
2020-09-08,#970D03,14.931227967097522,Stayed Republican
2020-09-08,#AB5A68,28.78,To Republican
2020-09-09,#030D97,13.463333333333335,Stayed Democrat
2020-09-09,#11A3D6,6.651818181818182,To Democrat
2020-09-09,#556B2F,0.5808333333333334,To other
2020-09-09,#970D03,14.425252643948296,Stayed Republican
2020-09-09,#AB5A68,29.9025,To Republican
2020-09-10,#030D97,12.841083333333337,Stayed Democrat
2020-09-10,#11A3D6,7.147272727272727,To Democrat
2020-09-10,#556B2F,0.73,To other
2020-09-10,#970D03,13.832036384976504,Stayed Republican
2020-09-10,#AB5A68,27.935,To Republican
2020-09-11,#030D97,12.28608333333333,Stayed Democrat
2020-09-11,#11A3D6,6.865454545454545,To Democrat
2020-09-11,#556B2F,0.7558333333333334,To other
2020-09-11,#970D03,14.231754694835665,Stayed Republican
2020-09-11,#AB5A68,16.2725,To Republican
2020-09-12,#030D97,12.044749999999999,Stayed Democrat
2020-09-12,#11A3D6,6.236363636363635,To Democrat
2020-09-12,#556B2F,0.8125,To other
2020-09-12,#970D03,14.604771126760573,Stayed Republican
2020-09-12,#AB5A68,18.035,To Republican
2020-09-13,#030D97,11.818249999999999,Stayed Democrat
2020-09-13,#11A3D6,6.085454545454545,To Democrat
2020-09-13,#556B2F,0.8558333333333333,To other
2020-09-13,#970D03,14.856713615023455,Stayed Republican
2020-09-13,#AB5A68,18.42,To Republican
2020-09-14,#030D97,12.154499999999995,Stayed Democrat
2020-09-14,#11A3D6,6.414545454545455,To Democrat
2020-09-14,#556B2F,1.1341666666666665,To other
2020-09-14,#970D03,15.562147887323949,Stayed Republican
2020-09-14,#AB5A68,16.41,To Republican
2020-09-15,#030D97,13.36025,Stayed Democrat
2020-09-15,#11A3D6,6.891818181818182,To Democrat
2020-09-15,#556B2F,1.1741666666666666,To other
2020-09-15,#970D03,16.49541079812206,Stayed Republican
2020-09-15,#AB5A68,17.322499999999998,To Republican
2020-09-16,#030D97,14.645583333333333,Stayed Democrat
2020-09-16,#11A3D6,7.439999999999999,To Democrat
2020-09-16,#556B2F,1.1291666666666667,To other
2020-09-16,#970D03,17.301472140762456,Stayed Republican
2020-09-16,#AB5A68,18.2075,To Republican
2020-09-17,#030D97,15.361333333333326,Stayed Democrat
2020-09-17,#11A3D6,6.1499999999999995,To Democrat
2020-09-17,#556B2F,0.8758333333333334,To other
2020-09-17,#970D03,18.044826979472127,Stayed Republican
2020-09-17,#AB5A68,20.3,To Republican
2020-09-18,#030D97,16.44458333333333,Stayed Democrat
2020-09-18,#11A3D6,6.668181818181818,To Democrat
2020-09-18,#556B2F,0.7675,To other
2020-09-18,#970D03,18.27224633431082,Stayed Republican
2020-09-18,#AB5A68,21.2225,To Republican
2020-09-19,#030D97,17.138749999999998,Stayed Democrat
2020-09-19,#11A3D6,6.645454545454545,To Democrat
2020-09-19,#556B2F,0.745,To other
2020-09-19,#970D03,18.670768328445774,Stayed Republican
2020-09-19,#AB5A68,18.722499999999997,To Republican
2020-09-20,#030D97,17.19591666666667,Stayed Democrat
2020-09-20,#11A3D6,6.716363636363636,To Democrat
2020-09-20,#556B2F,0.7999999999999999,To other
2020-09-20,#970D03,18.91688563049852,Stayed Republican
2020-09-20,#AB5A68,18.565,To Republican
2020-09-21,#030D97,17.08858333333334,Stayed Democrat
2020-09-21,#11A3D6,6.463636363636363,To Democrat
2020-09-21,#556B2F,0.5675,To other
2020-09-21,#970D03,19.318645161290327,Stayed Republican
2020-09-21,#AB5A68,19.4075,To Republican
2020-09-22,#030D97,17.318583333333343,Stayed Democrat
2020-09-22,#11A3D6,6.847272727272728,To Democrat
2020-09-22,#556B2F,0.4716666666666667,To other
2020-09-22,#970D03,19.57124340175955,Stayed Republican
2020-09-22,#AB5A68,19.4,To Republican
2020-09-23,#030D97,17.33300000000001,Stayed Democrat
2020-09-23,#11A3D6,8.97,To Democrat
2020-09-23,#556B2F,0.4716666666666667,To other
2020-09-23,#970D03,20.025949589683464,Stayed Republican
2020-09-23,#AB5A68,19.8925,To Republican
2020-09-24,#030D97,17.86533333333334,Stayed Democrat
2020-09-24,#11A3D6,11.085454545454546,To Democrat
2020-09-24,#556B2F,0.49583333333333335,To other
2020-09-24,#970D03,20.056973067915642,Stayed Republican
2020-09-24,#AB5A68,19.5925,To Republican
2020-09-25,#030D97,17.670750000000005,Stayed Democrat
2020-09-25,#11A3D6,10.332727272727272,To Democrat
2020-09-25,#556B2F,0.5975,To other
2020-09-25,#970D03,20.214019894675253,Stayed Republican
2020-09-25,#AB5A68,18.509999999999998,To Republican
2020-09-26,#030D97,17.738916666666668,Stayed Democrat
2020-09-26,#11A3D6,10.655454545454544,To Democrat
2020-09-26,#556B2F,0.7174999999999999,To other
2020-09-26,#970D03,20.4094090111176,Stayed Republican
2020-09-26,#AB5A68,19.025,To Republican
2020-09-27,#030D97,17.84633333333333,Stayed Democrat
2020-09-27,#11A3D6,11.583636363636362,To Democrat
2020-09-27,#556B2F,0.6191666666666668,To other
2020-09-27,#970D03,20.550105324751303,Stayed Republican
2020-09-27,#AB5A68,18.7975,To Republican
2020-09-28,#030D97,18.095833333333335,Stayed Democrat
2020-09-28,#11A3D6,13.075454545454544,To Democrat
2020-09-28,#556B2F,0.52,To other
2020-09-28,#970D03,20.642112346401444,Stayed Republican
2020-09-28,#AB5A68,17.9825,To Republican
2020-09-29,#030D97,18.202333333333335,Stayed Democrat
2020-09-29,#11A3D6,15.65181818181818,To Democrat
2020-09-29,#556B2F,0.5891666666666667,To other
2020-09-29,#970D03,20.908174370977218,Stayed Republican
2020-09-29,#AB5A68,18.5275,To Republican
2020-09-30,#030D97,17.672333333333327,Stayed Democrat
2020-09-30,#11A3D6,15.32181818181818,To Democrat
2020-09-30,#556B2F,0.9658333333333333,To other
2020-09-30,#970D03,21.12369806904619,Stayed Republican
2020-09-30,#AB5A68,16.407500000000002,To Republican
2020-10-01,#030D97,16.790499999999994,Stayed Democrat
2020-10-01,#11A3D6,14.575454545454544,To Democrat
2020-10-01,#556B2F,1.0183333333333333,To other
2020-10-01,#970D03,21.654330017554113,Stayed Republican
2020-10-01,#AB5A68,16.0125,To Republican
2020-10-02,#030D97,16.872666666666667,Stayed Democrat
2020-10-02,#11A3D6,14.985454545454543,To Democrat
2020-10-02,#556B2F,1.1683333333333332,To other
2020-10-02,#970D03,21.94897015798715,Stayed Republican
2020-10-02,#AB5A68,14.1725,To Republican
2020-10-03,#030D97,17.19141666666666,Stayed Democrat
